time,group,activity
890,yw.25B,0.6813222408650257
900,yw.25B,0.6648434596804151
300,shi.25B,0.19610798178331743
310,shi.25B,0.3606390486843507
320,shi.25B,0.6437921378138767
330,shi.25B,0.7275960104399698
340,shi.25B,0.7064620618941085
350,shi.25B,0.6674968147794231
360,shi.25B,0.6506475045275376
370,shi.25B,0.610770553713543
380,shi.25B,0.6284302079959724
390,shi.25B,0.6190256471716201
400,shi.25B,0.6076226309921957
410,shi.25B,0.623367423031852
420,shi.25B,0.6237851213768563
430,shi.25B,0.6483692011349215
440,shi.25B,0.6439330989666556
450,shi.25B,0.6570678717417844
460,shi.25B,0.6739263742409712
470,shi.25B,0.6428876033103488
480,shi.25B,0.6331589068239198
490,shi.25B,0.6489167288390367
500,shi.25B,0.6709304798887523
510,shi.25B,0.6640155005160833
520,shi.25B,0.6418277937573236
530,shi.25B,0.6762667887667886
540,shi.25B,0.6434120991797163
550,shi.25B,0.6612872190263127
560,shi.25B,0.6708097759728191
570,shi.25B,0.6686814211143068
580,shi.25B,0.6486760280174705
590,shi.25B,0.6524005282157453
600,shi.25B,0.6518985698306162
610,shi.25B,0.6628186523256918
620,shi.25B,0.6624655123715888
630,shi.25B,0.6594132843293914
640,shi.25B,0.6663955911238516
650,shi.25B,0.6615845051667195
660,shi.25B,0.6743305235964628
670,shi.25B,0.6815512687795293
680,shi.25B,0.6626797698945348
690,shi.25B,0.6822936641099389
700,shi.25B,0.665032913945957
710,shi.25B,0.6357921860019173
720,shi.25B,0.6588123868115479
730,shi.25B,0.6699716648086211
740,shi.25B,0.6547649009268133
750,shi.25B,0.6458239774159307
760,shi.25B,0.654743505793075
770,shi.25B,0.6475577926920204
780,shi.25B,0.6170266629505754
790,shi.25B,0.6432486417385743
800,shi.25B,0.641442953020134
810,shi.25B,0.627264160959813
820,shi.25B,0.6195116917012886
830,shi.25B,0.615230172046447
840,shi.25B,0.6134695015129797
850,shi.25B,0.5870988468094169
860,shi.25B,0.5932959145626933
870,shi.25B,0.5970536709667142
880,shi.25B,0.5860997922658995
890,shi.25B,0.5790458213486737
900,shi.25B,0.6019552609226524
300,yw.shi25B,0.15439737136465334
310,yw.shi25B,0.30686288217747953
320,yw.shi25B,0.5977517651430693
330,yw.shi25B,0.6875978747203575
340,yw.shi25B,0.6661400074571211
350,yw.shi25B,0.6584308807134889
360,yw.shi25B,0.6693419090231163
370,yw.shi25B,0.6734514470307434
380,yw.shi25B,0.6860430087614939
390,yw.shi25B,0.6748019202087988
400,yw.shi25B,0.6979584726867333
410,yw.shi25B,0.7050219052945563
420,yw.shi25B,0.7179484217837728
430,yw.shi25B,0.6976372740105594
440,yw.shi25B,0.6937663124533926
450,yw.shi25B,0.7283723522853955
460,yw.shi25B,0.7120898583146902
470,yw.shi25B,0.7016583366379103
480,yw.shi25B,0.6908069882150304
490,yw.shi25B,0.7158274832962966
500,yw.shi25B,0.7050279299130334
510,yw.shi25B,0.7266007091747534
520,yw.shi25B,0.70271485831469
530,yw.shi25B,0.691780471943515
540,yw.shi25B,0.7197590417598805
550,yw.shi25B,0.6951575316927662
560,yw.shi25B,0.7078316610925306
570,yw.shi25B,0.6916060775540638
580,yw.shi25B,0.7108873974645785
590,yw.shi25B,0.7039042177629133
600,yw.shi25B,0.6861274235645041
610,yw.shi25B,0.6929301452891692
620,yw.shi25B,0.6883366036178262
630,yw.shi25B,0.672066088739746
640,yw.shi25B,0.67451690821256
650,yw.shi25B,0.7032019015659955
660,yw.shi25B,0.6940902311707677
670,yw.shi25B,0.6795754366406537
680,yw.shi25B,0.6864932885906039
690,yw.shi25B,0.6953719239373604
700,yw.shi25B,0.6891606280193237
710,yw.shi25B,0.6937290268456373
720,yw.shi25B,0.6834032438478743
730,yw.shi25B,0.6796520810107767
740,yw.shi25B,0.6704628076062639
750,yw.shi25B,0.6731375433647828
760,yw.shi25B,0.6830633867801943
770,yw.shi25B,0.660477255779269
780,yw.shi25B,0.6615222036417683
790,yw.shi25B,0.6589858314690528
800,yw.shi25B,0.6659232848620427
810,yw.shi25B,0.6457241731698251
820,yw.shi25B,0.6425661819537658
830,yw.shi25B,0.6449524608501117
840,yw.shi25B,0.63725845410628
850,yw.shi25B,0.6514401565995525
860,yw.shi25B,0.6479189970171506
870,yw.shi25B,0.6440310293571161
880,yw.shi25B,0.6407974459358685
890,yw.shi25B,0.6221150260999253
900,yw.shi25B,0.650171869193608
