time,group,activity
300,yw.shi32B,0.10946461256863944
310,yw.shi32B,0.3068486882245271
320,yw.shi32B,0.5927637579811489
330,yw.shi32B,0.6962572452715065
340,yw.shi32B,0.7025796979865766
350,yw.shi32B,0.6743025995743384
360,yw.shi32B,0.6764967205613173
370,yw.shi32B,0.6644848230628427
380,yw.shi32B,0.6710512313773179
390,yw.shi32B,0.6779591214154974
400,yw.shi32B,0.7057996351474611
410,yw.shi32B,0.7219951189749843
420,yw.shi32B,0.7132645668090292
430,yw.shi32B,0.7130662815445422
440,yw.shi32B,0.7201609212934714
450,yw.shi32B,0.7396487949969496
460,yw.shi32B,0.7212811644876861
470,yw.shi32B,0.7360592099759009
480,yw.shi32B,0.7154995737709752
490,yw.shi32B,0.7317991025607018
500,yw.shi32B,0.7355170517037676
510,yw.shi32B,0.7333794479156673
520,yw.shi32B,0.7262435377942744
530,yw.shi32B,0.7230208522510461
540,yw.shi32B,0.7076536007762295
550,yw.shi32B,0.7041440695648091
560,yw.shi32B,0.6939073018460964
570,yw.shi32B,0.7102437311375521
580,yw.shi32B,0.7005128889566805
590,yw.shi32B,0.695949075727307
600,yw.shi32B,0.702667440505659
610,yw.shi32B,0.7116351097533434
620,yw.shi32B,0.709012207153803
630,yw.shi32B,0.6833618480658528
640,yw.shi32B,0.7072295591773265
650,yw.shi32B,0.6808286302623545
660,yw.shi32B,0.695890613617488
670,yw.shi32B,0.6757845069287289
680,yw.shi32B,0.6823501372788283
690,yw.shi32B,0.6897825793625688
700,yw.shi32B,0.6939129707832288
710,yw.shi32B,0.6719092623163234
720,yw.shi32B,0.6893380109823057
730,yw.shi32B,0.678035642501647
740,yw.shi32B,0.6807955540228661
750,yw.shi32B,0.6808812193788113
760,yw.shi32B,0.6896086575326591
770,yw.shi32B,0.6598440359975588
780,yw.shi32B,0.6605332167832163
790,yw.shi32B,0.6713693139448167
800,yw.shi32B,0.6752115871799627
810,yw.shi32B,0.6700621006874647
820,yw.shi32B,0.6631822237435743
830,yw.shi32B,0.6570894839021632
840,yw.shi32B,0.6417717003597507
850,yw.shi32B,0.6505343397841958
860,yw.shi32B,0.6487929222551986
870,yw.shi32B,0.6463704773487375
880,yw.shi32B,0.6380357687614394
890,yw.shi32B,0.6360852654057345
900,yw.shi32B,0.6494128154454241
300,shi.32B,0.14186241610738257
310,shi.32B,0.3927223154362418
320,shi.32B,0.6531145484949832
330,shi.32B,0.7215394295302012
340,shi.32B,0.7350251677852351
350,shi.32B,0.7333821070234117
360,shi.32B,0.7509647651006717
370,shi.32B,0.7383808724832217
380,shi.32B,0.7489966555183949
390,shi.32B,0.7511325503355708
400,shi.32B,0.7327132107023413
410,shi.32B,0.7558095637583893
420,shi.32B,0.7531879194630877
430,shi.32B,0.7400501672240802
440,shi.32B,0.750629194630873
450,shi.32B,0.7524538590604027
460,shi.32B,0.7423704013377928
470,shi.32B,0.7490994871046668
480,shi.32B,0.7607665243726306
490,shi.32B,0.7532809308433037
500,shi.32B,0.7586910927925301
510,shi.32B,0.7441165742632041
520,shi.32B,0.7406157409485761
530,shi.32B,0.7520987183228212
540,shi.32B,0.7334164777446077
550,shi.32B,0.741943011941371
560,shi.32B,0.7335240090009205
570,shi.32B,0.7516721706583471
580,shi.32B,0.740457214765101
590,shi.32B,0.7415964288119237
600,shi.32B,0.7317327875617694
610,shi.32B,0.7249695185480312
620,shi.32B,0.7352784589571505
630,shi.32B,0.7193458059302822
640,shi.32B,0.7245862186033987
650,shi.32B,0.7361367449664427
660,shi.32B,0.7326032945388432
670,shi.32B,0.7323013232026216
680,shi.32B,0.7354236577181206
690,shi.32B,0.7426927846737448
700,shi.32B,0.7264070250948353
710,shi.32B,0.7306865306053739
720,shi.32B,0.7342491610738258
730,shi.32B,0.736598364795403
740,shi.32B,0.7151633801710398
750,shi.32B,0.7188172684114833
760,shi.32B,0.7033574453785869
770,shi.32B,0.7195050335570469
780,shi.32B,0.7366429765886291
790,shi.32B,0.7101922468533204
800,shi.32B,0.695960668671859
810,shi.32B,0.7011391439024938
820,shi.32B,0.6862973053354581
830,shi.32B,0.6952990172579098
840,shi.32B,0.6911346686943052
850,shi.32B,0.6991458196928367
860,shi.32B,0.6678029376635195
870,shi.32B,0.6730560200668894
880,shi.32B,0.6834102348993287
890,shi.32B,0.6873951342281877
900,shi.32B,0.6618938127090297
300,yw.32B,0.10147278150633857
310,yw.32B,0.3524491983594332
320,yw.32B,0.6230420847268667
330,yw.32B,0.7118591536167035
340,yw.32B,0.7276962155108122
350,yw.32B,0.7279148086213301
360,yw.32B,0.7313012677106632
370,yw.32B,0.7294020320656223
380,yw.32B,0.7479724080267554
390,yw.32B,0.7357685495898583
400,yw.32B,0.7500209030100334
410,yw.32B,0.743269947800149
420,yw.32B,0.764594985085757
430,yw.32B,0.7732696952805646
440,yw.32B,0.7485598434004477
450,yw.32B,0.7678737882177478
460,yw.32B,0.7637216648086215
470,yw.32B,0.7624045257744559
480,yw.32B,0.7840109409669611
490,yw.32B,0.7707823384061713
500,yw.32B,0.7544706332193566
510,yw.32B,0.7614524412097001
520,yw.32B,0.7500687258547633
530,yw.32B,0.7642269611730875
540,yw.32B,0.7669268865395218
550,yw.32B,0.7633853617202759
560,yw.32B,0.7561408008674202
570,yw.32B,0.7428313041358341
580,yw.32B,0.7569211409395975
590,yw.32B,0.7617317325462203
600,yw.32B,0.762196610082806
610,yw.32B,0.7516524833274725
620,yw.32B,0.7436652890320458
630,yw.32B,0.7401716572018584
640,yw.32B,0.7407600122456404
650,yw.32B,0.7313338926174495
660,yw.32B,0.7283161432964467
670,yw.32B,0.746224099596218
680,yw.32B,0.7351160514541384
690,yw.32B,0.7288430908771216
700,yw.32B,0.71009153990807
710,yw.32B,0.7086337147314308
720,yw.32B,0.7276565995525721
730,yw.32B,0.7183594363762873
740,yw.32B,0.7105028350779001
750,yw.32B,0.7280030268057329
760,yw.32B,0.7181212440039336
770,yw.32B,0.7045698173005216
780,yw.32B,0.7148295243403939
