time,group,activity
900,yw.25B,0.6648434596804151
910,yw.25B,0.6486227628635345
920,yw.25B,0.6586375882571531
930,yw.25B,0.6757713460104393
940,yw.25B,0.6592025540641305
950,yw.25B,0.6752717391304345
960,yw.25B,0.6711222967934377
970,yw.25B,0.6640729865771811
980,yw.25B,0.6850868636194715
990,yw.25B,0.6655084824757641
1000,yw.25B,0.6654432326621917
1010,yw.25B,0.6320977331846893
1020,yw.25B,0.6184915882920696
1030,yw.25B,0.6073658326038319
1040,yw.25B,0.6081868096239261
1050,yw.25B,0.6224161634980134
1060,yw.25B,0.623343432557942
1070,yw.25B,0.6115888329604768
1080,yw.25B,0.5944378508775208
1090,yw.25B,0.5793797963133385
1100,yw.25B,0.5834941275167782
1110,yw.25B,0.5973685432924557
1120,yw.25B,0.6031949105145413
1130,yw.25B,0.5843344331964109
1140,yw.25B,0.5433227041293494
1150,yw.25B,0.5723014541387018
1160,yw.25B,0.5693445745076177
1170,yw.25B,0.520339299030574
1180,yw.25B,0.5650843586875463
900,shi.25B,0.6019552609226524
910,shi.25B,0.5562306913816977
920,shi.25B,0.5078900568031004
930,shi.25B,0.5031336555875145
940,shi.25B,0.5023849472674977
950,shi.25B,0.5072619711206667
960,shi.25B,0.5142993634814104
970,shi.25B,0.5109233514434857
980,shi.25B,0.5238085284280938
990,shi.25B,0.5224599179716629
1000,shi.25B,0.49378495525727095
1010,shi.25B,0.52700237564368
1020,shi.25B,0.495475321131872
1030,shi.25B,0.5055619642977389
1040,shi.25B,0.5275035067710878
1050,shi.25B,0.5102848910807766
1060,shi.25B,0.5452808843921695
1070,shi.25B,0.5062859539789071
1080,shi.25B,0.5323263402332195
1090,shi.25B,0.5120336704803805
1100,shi.25B,0.5279309150953442
1110,shi.25B,0.5076475155279501
1120,shi.25B,0.5067956349206347
1130,shi.25B,0.525016354762671
1140,shi.25B,0.503161758968587
1150,shi.25B,0.5202087994034303
1160,shi.25B,0.5062277698147262
1170,shi.25B,0.4729536193672105
1180,shi.25B,0.5057759401299667
900,yw.shi25B,0.650171869193608
910,yw.shi25B,0.6300498695003723
920,yw.shi25B,0.646834355258268
930,yw.shi25B,0.6672981916480234
940,yw.shi25B,0.6471080350484709
950,yw.shi25B,0.6411092530657745
960,yw.shi25B,0.6336129753914983
970,yw.shi25B,0.6467724645786723
980,yw.shi25B,0.6466973244147156
990,yw.shi25B,0.6355821215510808
1000,yw.shi25B,0.6482685495898577
1010,yw.shi25B,0.6555578781122254
1020,yw.shi25B,0.6416360369763489
1030,yw.shi25B,0.6211510325868728
1040,yw.shi25B,0.6182210727904839
1050,yw.shi25B,0.6200018268700784
1060,yw.shi25B,0.6346713831713466
1070,yw.shi25B,0.6000605891126023
1080,yw.shi25B,0.6144278857065181
1090,yw.shi25B,0.5978839949969943
1100,yw.shi25B,0.6091326435495896
1110,yw.shi25B,0.607938498699368
1120,yw.shi25B,0.611220637583892
1130,yw.shi25B,0.6166520454709827
1140,yw.shi25B,0.6109041229901306
1150,yw.shi25B,0.5980984340044736
1160,yw.shi25B,0.6306229096989966
1170,yw.shi25B,0.6112089858314687
1180,yw.shi25B,0.5814643922445936
