Time Elapsed (sec),Replicate 1 Percent Group Activity,Replicate 2 Percent Group Activity,Replicate 3 Percent Group Activity,Replicate 4 Percent Group Activity,Replicate 5 Percent Group Activity,Replicate 6 Percent Group Activity,Replicate 7 Percent Group Activity,Replicate 8 Percent Group Activity
"(580, 590]",0.7257525083612013,0.7377926421404691,0.7331103678929756,0.7799331103678944,0.6806020066889622,0.7434782608695659,0.7765886287625418,0.711631363805275
"(590, 600]",0.7535421327367609,0.7768456375838919,0.7406040268456392,0.777181208053692,0.688926174496643,0.7040268456375844,0.7657718120805371,0.7039522744220716
"(600, 610]",0.7468307233407878,0.727852348993288,0.6838926174496636,0.771140939597316,0.7067114093959724,0.6516778523489921,0.7667785234899341,0.6308724832214752
"(610, 620]",0.7766629505759901,0.7571906354515051,0.8010033444816059,0.6454849498327748,0.6528428093645471,0.7113712374581942,0.8066889632107033,0.5681902638424366
"(620, 630]",0.7733035048471263,0.7543624161073829,0.7614093959731552,0.7852348993288593,0.7090604026845629,0.6942953020134232,0.724496644295302,0.6290082028337045
"(630, 640]",0.7490678598061121,0.7768456375838925,0.8231543624161097,0.811409395973155,0.6498327759197337,0.6923076923076911,0.8351170568561879,0.5871423262727608
"(640, 650]",0.8242289111854298,0.783277591973244,0.7270903010033436,0.7732441471571903,0.7137583892617437,0.738255033557047,0.7909395973154372,0.6476510067114075
"(650, 660]",0.7818791946308701,0.6882550335570464,0.7674496644295296,0.765100671140939,0.7117449664429525,0.6577181208053672,0.7875838926174501,0.7371364653243822
"(660, 670]",0.7307979120059633,0.7916107382550335,0.7906040268456382,0.7516778523489936,0.7160535117056861,0.6996655518394634,0.7608695652173912,0.6480862133036027
"(670, 680]",0.8480118914901493,0.7896321070234121,0.6505016722408012,0.731103678929766,0.7140939597315438,0.7553691275167783,0.8214765100671151,0.6569724086502587
"(680, 690]",0.7733035048471265,0.7781879194630875,0.7536912751677846,0.7634228187919457,0.7104026845637584,0.6348993288590604,0.842281879194632,0.7606263982102872
"(690, 700]",0.8182831661092508,0.7491638795986634,0.7923076923076933,0.7721476510067113,0.724080267558529,0.7163879598662203,0.7959866220735787,0.5157933853586026
"(700, 710]",0.7889634601043972,0.7835570469798662,0.7765100671140948,0.8361204013377942,0.737919463087248,0.7422818791946302,0.7315436241610745,0.6099925428784471
"(710, 720]",0.7334079045488417,0.6969798657718106,0.8268456375838932,0.7701342281879183,0.7218120805369115,0.6667785234899319,0.7593959731543627,0.7106636838180445
"(720, 730]",0.8023039762170163,0.7712374581939802,0.8123745819398007,0.7819397993311049,0.7341137123745819,0.7234113712374578,0.7769230769230774,0.6599777034559631
"(730, 740]",0.794556301267707,0.8285234899328869,0.7815436241610741,0.793288590604027,0.704362416107382,0.6630872483221465,0.7197986577181212,0.5499627143922434
"(740, 750]",0.7628635346756127,0.7204697986577181,0.7429530201342275,0.7026845637583888,0.6627516778523487,0.7382550335570477,0.7976510067114105,0.6696495152870973
"(750, 760]",0.7707172054998114,0.7979933110367896,0.7772575250836133,0.7013377926421395,0.6304347826086947,0.6849498327759198,0.7752508361204017,0.5685618729096993
"(760, 770]",0.6838180462341518,0.7231543624161064,0.7630872483221474,0.6493288590604024,0.7416107382550329,0.6302013422818785,0.6828859060402679,0.5723340790454882
"(770, 780]",0.7065622669649486,0.7939597315436249,0.6557046979865759,0.6244966442953019,0.6424749163879596,0.6996655518394643,0.7655518394648823,0.6265328874024513
"(780, 790]",0.7421033073206958,0.772909698996656,0.7337792642140477,0.8374581939799352,0.5899328859060402,0.6815436241610745,0.6530201342281864,0.4880686055182701
"(790, 800]",0.5973154362416107,0.754697986577182,0.7855704697986596,0.7630872483221488,0.5214765100671142,0.6268456375838918,0.7224832214765103,0.5096942580164068
"(800, 810]",0.7002237136465304,0.7073825503355696,0.7942953020134244,0.7604026845637599,0.6695652173913039,0.6993311036789294,0.7806020066889634,0.4823485693050903
"(810, 820]",0.7112597547380122,0.7274247491638796,0.7632107023411374,0.7705685618729091,0.6835570469798647,0.7073825503355697,0.7530201342281881,0.4917971662938101
"(820, 830]",0.7184936614466774,0.7107382550335564,0.7026845637583895,0.7365771812080537,0.6345637583892609,0.5973154362416097,0.7570469798657723,0.5137956748694993
"(830, 840]",0.6566332218506119,0.6852842809364549,0.7406040268456363,0.6345637583892612,0.638127090301002,0.663879598662207,0.7107023411371242,0.6068376068376055
"(840, 850]",0.5831469052945553,0.7520134228187914,0.6652173913043473,0.7347826086956533,0.5030201342281878,0.5963087248322142,0.7281879194630869,0.4269202087994043
"(850, 860]",0.6882923191647995,0.6902684563758384,0.7026845637583883,0.7778523489932893,0.5734899328859056,0.5030201342281884,0.705704697986577,0.39895600298284845
"(860, 870]",0.6610925306577454,0.5230769230769233,0.638127090301002,0.7020066889632097,0.49297658862876265,0.555183946488293,0.6127090301003333,0.3433667781493876
"(870, 880]",0.5503355704697979,0.6744966442953004,0.6892617449664424,0.7305369127516782,0.5416107382550331,0.6030201342281873,0.6348993288590604,0.3907531692766591
"(880, 890]",0.5596569724086488,0.6979865771812064,0.7114093959731537,0.6557046979865768,0.5469798657718118,0.46107382550335574,0.7268456375838926,0.355704697986577
"(890, 900]",0.5748792270531397,0.606354515050167,0.6190635451505,0.6929765886287622,0.5478260869565206,0.503344481605352,0.6575250836120399,0.34745447788926115
"(900, 910]",0.6073825503355691,0.5399328859060403,0.5345637583892624,0.7204697986577191,0.5922818791946295,0.4838926174496645,0.6812080536912746,0.3299776286353474
"(910, 920]",0.49440715883668984,0.6765100671140951,0.5080536912751673,0.7895973154362423,0.4896321070234112,0.3314381270903009,0.6571906354515036,0.2779635823114079
"(920, 930]",0.35302861389817886,0.6759197324414706,0.6177257525083607,0.7431438127090313,0.519127516778524,0.4718120805369128,0.6926174496644294,0.36987322893363145
"(930, 940]",0.46644295302013444,0.6308724832214756,0.5718120805369129,0.7453020134228199,0.5241610738255028,0.5214765100671134,0.7057046979865763,0.37994034302759083
"(940, 950]",0.43959731543624103,0.6080536912751672,0.5181208053691279,0.7506711409395974,0.5190635451505017,0.4668896321070231,0.6886287625418063,0.3411371237458196
"(950, 960]",0.3820141211445557,0.5979933110367884,0.5752508361204015,0.6448160535117046,0.4674496644295309,0.4506711409395981,0.6469798657718119,0.40604026845637586
"(960, 970]",0.4343773303504845,0.5969798657718111,0.5999999999999991,0.7442953020134231,0.5208053691275178,0.48489932885906023,0.6295302013422814,0.27889634601044067
"(970, 980]",0.37173750932140204,0.6422818791946299,0.6295302013422811,0.7721476510067125,0.6207357859531764,0.49163879598662236,0.680267558528428,0.27833519137866986
"(980, 990]",0.43143812709030055,0.650836120401337,0.5357859531772576,0.7749163879598667,0.49664429530201426,0.5151006711409399,0.5795302013422814,0.3698732289336317
"(990, 1000]",0.3997017151379568,0.7020134228187911,0.6473154362416103,0.7010067114093953,0.5919463087248316,0.4956375838926173,0.5567114093959736,0.32326621923937415
"(1000, 1010]",0.5094760312151618,0.5896321070234105,0.5515050167224085,0.6635451505016716,0.47625418060200664,0.48528428093645504,0.6752508361204023,0.29319955406911996
"(1010, 1020]",0.49217002237136387,0.5694630872483217,0.58724832214765,0.6996644295302021,0.5543624161073823,0.45953177257525124,0.5819397993311042,0.29940343027591376
"(1020, 1030]",0.43847874720357927,0.6402684563758372,0.5174496644295306,0.6647651006711404,0.5334448160535114,0.5050335570469799,0.5906040268456377,0.33444816053511756
"(1030, 1040]",0.46897064288368695,0.7180602006688962,0.535785953177257,0.6655518394648828,0.5144295302013424,0.4184563758389269,0.533892617449664,0.2624906785980619
"(1040, 1050]",0.5350484712900809,0.662751677852347,0.5956375838926169,0.6983221476510061,0.5484949832775909,0.4180602006688963,0.5568561872909701,0.2571534745447789
"(1050, 1060]",0.43475018642803837,0.5979865771812074,0.6355704697986575,0.696979865771811,0.5683501683501675,0.5520134228187915,0.5664429530201336,0.20469798657718113
"(1060, 1070]",0.536975102192494,0.6682274247491632,0.4672240802675586,0.7334448160535113,0.6073578595317716,0.43724832214765136,0.6372483221476499,0.2565249813571961
"(1070, 1080]",0.49105145413870327,0.6291946308724825,0.5100671140939598,0.6640939597315441,0.5421404682274247,0.5100334448160533,0.5775919732441472,0.2958008175399484
"(1080, 1090]",0.41424310216256544,0.6999999999999985,0.5483221476510066,0.5483221476510064,0.6375838926174487,0.49060402684563725,0.6691275167785233,0.38217747949291564
"(1090, 1100]",0.42177629134150857,0.6337792642140468,0.6270903010033438,0.6498327759197311,0.6281879194630872,0.4610738255033568,0.69496644295302,0.2531692766592097
"(1100, 1110]",0.44369873228933665,0.6379194630872485,0.5265100671140935,0.5785234899328859,0.5351170568561867,0.41806020066889643,0.5943143812709034,0.27722036417688606
"(1110, 1120]",0.46905294556301275,0.5214765100671136,0.5503355704697994,0.6130872483221469,0.5281879194630871,0.5651006711409388,0.553020134228188,0.24310216256525014
"(1120, 1130]",0.5421776291341502,0.6652173913043478,0.6183946488294305,0.6595317725752506,0.6426174496644289,0.49630872483221555,0.6503355704697983,0.3557046979865771
"(1130, 1140]",0.4418344519015658,0.7020134228187912,0.5808724832214759,0.5815436241610737,0.540802675585284,0.5404682274247481,0.6003344481605349,0.2783351913786703
"(1140, 1150]",0.46822742474916407,0.6237458193979938,0.5484949832775916,0.6434782608695646,0.4852348993288595,0.4932885906040262,0.6419463087248319,0.247203579418345
"(1150, 1160]",0.6040268456375829,0.6916107382550333,0.6536912751677842,0.6805369127516779,0.4471571906354512,0.5297658862876259,0.5331103678929774,0.25380899293942805
"(1160, 1170]",0.4944071588366896,0.699328859060402,0.6408026755852834,0.592976588628762,0.5916107382550334,0.42013422818791923,0.4983221476510068,0.25801640566741246
"(1170, 1180]",0.4176885916016357,0.695317725752508,0.5392617449664436,0.582550335570469,0.6036912751677846,0.3479865771812081,0.5926174496644291,0.31767337807606244
"(1180, 1190]",0.447800149142431,0.7130872483221475,0.6379194630872478,0.632550335570469,0.5364548494983282,0.41438127090301036,0.521739130434782,0.2824228911185441
