Time Elapsed (sec),Replicate 1 Percent Group Activity,Replicate 2 Percent Group Activity,Replicate 3 Percent Group Activity,Replicate 4 Percent Group Activity,Replicate 5 Percent Group Activity,Replicate 6 Percent Group Activity,Replicate 7 Percent Group Activity,Replicate 8 Percent Group Activity,Replicate 9 Percent Group Activity,Replicate 10 Percent Group Activity,Replicate 11 Percent Group Activity,Replicate 12 Percent Group Activity,Replicate 13 Percent Group Activity,Replicate 14 Percent Group Activity,Replicate 15 Percent Group Activity,Replicate 16 Percent Group Activity
"(0, 10]",0.0016778523489932886,0.14246491763270297,0.1869127516778524,0.0818791946308725,0.18389261744966523,0.22315436241610742,0.040487804878048775,0.06935123042505577,0.24645786726323662,0.30067114093959685,0.027516778523489906,0.26577181208053574,0.11107382550335573,0.37211036539895637,0.06174496644295299,0.28657718120805353
"(10, 20]",0.0,0.10585723001830384,0.09496644295302023,0.0516778523489932,0.08489932885906062,0.22718120805369085,0.0875838926174497,0.12229679343773293,0.2938105891126032,0.23523489932885872,0.043288590604026754,0.18791946308724894,0.051677852348993206,0.28821774794929217,0.0966442953020136,0.3157718120805364
"(20, 30]",0.018875838926174497,0.06833435021354485,0.2781879194630868,0.06275167785234897,0.16375838926174544,0.1637583892617452,0.0315436241610738,0.11334824757643543,0.26137211036539937,0.28691275167785246,0.016442953020134224,0.17818791946308776,0.013087248322147658,0.2926920208799405,0.11208053691275188,0.21140939597315442
"(30, 40]",0.017558528428093644,0.10398297354819087,0.2481605351170569,0.062207357859531756,0.218060200668896,0.24147157190635377,0.03076923076923072,0.126347082868822,0.21404682274247538,0.22474916387959942,0.03712374581939793,0.14247491638796025,0.08929765886287631,0.39130434782608686,0.12408026755852881,0.2588628762541805
"(40, 50]",0.00587248322147651,0.1150091519219038,0.2359060402684564,0.04530201342281873,0.17483221476510133,0.22785234899328874,0.03724832214765094,0.09582401193139425,0.20693512304250608,0.22248322147651012,0.025167785234899306,0.12281879194630928,0.06342281879194632,0.34302759134974,0.12181208053691307,0.22013422818791958
"(50, 60]",0.00587248322147651,0.10402684563758399,0.2620805369127511,0.09060402684563762,0.12013422818791969,0.1691275167785236,0.09798657718120844,0.17636092468307263,0.12938105891126037,0.2681208053691271,0.028859060402684527,0.1758389261744972,0.064765100671141,0.3486204325130507,0.1439597315436246,0.2651006711409395
"(60, 70]",0.07023411371237458,0.13925205229553086,0.1464882943143814,0.12374581939799358,0.09799331103678952,0.23678929765886272,0.07859531772575266,0.1352657004830917,0.14678558156819058,0.24682274247491637,0.029765886287625384,0.19799331103679002,0.07424749163879611,0.30657748049052436,0.161538461538462,0.26856187290969963
"(70, 80]",0.100251677852349,0.17449664429530254,0.2667785234899328,0.07785234899328873,0.09697986577181214,0.20369127516778504,0.10503355704698009,0.08426547352721832,0.1558538404175994,0.2510067114093957,0.01778523489932886,0.14798657718120878,0.0406040268456375,0.33072334079045485,0.13993288590604075,0.22986577181208087
"(80, 90]",0.11956521739130435,0.10215871085436311,0.30836120401337785,0.11371237458193996,0.1295302013422825,0.23712374581939838,0.230769230769231,0.1467855815681905,0.2556670382757342,0.27892976588628793,0.025418060200668863,0.157525083612041,0.08361204013377908,0.38424377554812306,0.12374581939799344,0.2953177257525081
"(90, 100]",0.04320469798657718,0.08297742525930453,0.4463087248322148,0.15201342281879218,0.05719063545150496,0.17483221476510072,0.23355704697986585,0.1390753169276662,0.20283370618941096,0.33724832214765066,0.016442953020134224,0.1701342281879202,0.05738255033557044,0.5275913497390011,0.08489932885906047,0.20201342281879214
"(100, 110]",0.003355704697986577,0.05857230018303851,0.4342281879194636,0.1634228187919467,0.0939597315436243,0.22181208053691331,0.25033557046979876,0.08426547352721829,0.14727815063385524,0.3375838926174498,0.02684563758389259,0.14731543624161125,0.08624161073825537,0.4310216256524982,0.0848993288590604,0.14664429530201376
"(110, 120]",0.024247491638795988,0.0845241714806933,0.3836120401337796,0.10969899665551881,0.13712374581939826,0.21571906354515064,0.1846153846153852,0.156819026384244,0.17837235228539564,0.2735785953177254,0.017725752508361198,0.172575250836121,0.05752508361204006,0.3942772203641772,0.05518394648829426,0.2214046822742475
"(120, 130]",0.006711409395973154,0.05979255643685176,0.383557046979866,0.15939597315436305,0.17214765100671212,0.1687919463087252,0.17885906040268465,0.05779269202087983,0.2360178970917225,0.16510067114094015,0.019127516778523476,0.12684563758389295,0.0771812080536914,0.3866517524235648,0.10738255033557076,0.22583892617449663
"(130, 140]",0.003355704697986577,0.08114704087858449,0.25503355704698044,0.16879194630872557,0.05201342281879185,0.24328859060402708,0.14261744966442988,0.058165548098433904,0.15473527218493646,0.15369127516778602,0.00771812080536913,0.029530201342281834,0.11510067114093968,0.40976882923191577,0.20335570469798683,0.1865771812080541
"(140, 150]",0.002926421404682274,0.15141380358771697,0.35418060200668905,0.08093645484949835,0.1414715719063549,0.18461538461538485,0.1695652173913046,0.1207729468599032,0.12931995540691182,0.18929765886287664,0.024080267558528427,0.04180602006688957,0.06755852842809372,0.4440728353771834,0.10936454849498368,0.3217391304347823
"(150, 160]",0.026006711409395974,0.16473459426479606,0.35503355704698025,0.08322147651006719,0.15570469798657732,0.17986577181208058,0.12382550335570512,0.16368381804623408,0.10178970917225925,0.21510067114094,0.08892617449664453,0.051006711409395854,0.1080536912751682,0.2609992542878459,0.057718120805369054,0.23389261744966444
"(160, 170]",0.03901006711409396,0.12050030506406349,0.3879194630872487,0.008053691275167788,0.2238255033557052,0.20369127516778573,0.08489932885906054,0.21178225205070847,0.1938851603281135,0.21946308724832223,0.01879194630872482,0.009731543624161077,0.0781879194630873,0.2371364653243855,0.1013422818791946,0.18791946308724888
"(170, 180]",0.007525083612040134,0.1772575250836125,0.49498327759197336,0.07725752508361206,0.2334448160535117,0.18160535117056878,0.14816053511705735,0.2396878483835011,0.28799702712746283,0.19197324414715788,0.016387959866220735,0.009364548494983282,0.06755852842809375,0.2489780750650314,0.058193979933110325,0.3107023411371243
"(180, 190]",0.0,0.12538133007931668,0.4651006711409399,0.03825503355704691,0.1087248322147655,0.2694630872483225,0.13657718120805407,0.2076808351976144,0.13832960477255804,0.24697986577181244,0.011409395973154369,0.0,0.04832214765100665,0.22147651006711466,0.05335570469798649,0.27114093959731533
"(190, 200]",0.0,0.15832824893227584,0.4966442953020134,0.0842281879194633,0.06744966442953014,0.1657718120805372,0.0889261744966442,0.049217002237136376,0.12677106636838184,0.2674496644295286,0.025503355704697975,0.05973154362416098,0.08959731543624146,0.20693512304250578,0.012080536912751684,0.27617449664429566
"(200, 210]",0.022993311036789296,0.20796594709638205,0.4515050167224089,0.05986622073578589,0.06889632107023412,0.21739130434782641,0.06488294314381272,0.0746934225195093,0.07543664065403177,0.1197324414715724,0.014715719063545152,0.09431438127090314,0.06923076923076939,0.2883686361947232,0.009698996655518398,0.26354515050167254
"(210, 220]",0.02936241610738255,0.10951799877974366,0.3708053691275172,0.05604026845637582,0.1104026845637585,0.14328859060402738,0.038590604026845575,0.14131245339299026,0.1573452647278152,0.12348993288590636,0.024161073825503344,0.01812080536912751,0.05402684563758378,0.3310961968680092,0.03892617449664423,0.2926174496644296
"(220, 230]",0.018456375838926176,0.20347773032336822,0.3721476510067114,0.052508361204013324,0.14127516778523536,0.17416107382550347,0.039932885906040196,0.13870246085011192,0.2341536167039524,0.13187919463087275,0.023411371237458175,0.00836120401337793,0.07558528428093651,0.17354143441100026,0.014381270903010036,0.2772575250836122
"(230, 240]",0.00459866220735786,0.17816965643052635,0.37190635451505005,0.04563758389261737,0.12140468227424782,0.16521739130434832,0.06287625418060201,0.09178743961352633,0.11036789297658839,0.07257525083612038,0.03959731543624154,0.01879194630872482,0.052348993288590495,0.2964205816554809,0.03187919463087243,0.1872483221476515
"(240, 250]",0.0041946308724832215,0.0942647956070775,0.38053691275167756,0.05033557046979858,0.08422818791946318,0.16308724832214844,0.014765100671140943,0.11968680089485437,0.13087248322147652,0.10704697986577201,0.054362416107382454,0.05268456375838916,0.05469798657718111,0.3549589858314697,0.02885906040268452,0.37382550335570514
"(250, 260]",0.03804347826086957,0.165485362095532,0.28576271186440655,0.0448160535117056,0.16287625418060203,0.12976588628762578,0.10066889632107033,0.11557041991824586,0.16648086213303628,0.16387959866220744,0.04280936454849491,0.06688963210702337,0.07892976588628753,0.2675585284280946,0.033779264214046756,0.2759197324414715
"(260, 270]",0.047818791946308725,0.23320158102766864,0.40000000000000047,0.06711409395973156,0.08355704697986589,0.11342281879194646,0.12281879194630882,0.03430275913497386,0.16405667412378824,0.19530201342281944,0.030201342281879175,0.10134228187919474,0.15973154362416095,0.3161819537658461,0.06342281879194632,0.25771812080536965
"(270, 280]",0.0549496644295302,0.194935936546675,0.3278523489932882,0.11375838926174532,0.10234899328859065,0.1325503355704702,0.07785234899328855,0.056301267710663565,0.15175242356450447,0.19966442953020166,0.0322147651006711,0.20604026845637632,0.11476510067114128,0.22856077554064227,0.04093959731543617,0.20201342281879225
"(280, 290]",0.04598662207357859,0.19185162663423555,0.325752508361204,0.0973244147157193,0.17257525083612069,0.06488294314381275,0.21605351170568574,0.0642883686361946,0.19658119658119655,0.21605351170568632,0.033444816053511656,0.13244147157190667,0.15551839464882994,0.3556298773690085,0.040802675585284214,0.18494983277592003
"(290, 300]",0.020553691275167787,0.14826113483831646,0.2919463087248326,0.1516778523489939,0.1493288590604031,0.0651006711409396,0.31543624161073835,0.1230425055928412,0.2699478001491429,0.22382550335570503,0.08724832214765108,0.11140939597315433,0.11006711409395992,0.236017897091723,0.056711409395973064,0.29597315436241584
"(300, 310]",0.041526845637583895,0.1531421598535696,0.27651006711409387,0.6362416107382552,0.44362416107382535,0.23422818791946304,0.5936241610738252,0.6644295302013405,0.2692020879940341,0.19228187919463077,0.4412751677852346,0.5577181208053688,0.4080536912751679,0.2501864280387767,0.16812080536912757,0.3644295302013422
"(310, 320]",0.6354515050167224,0.6819702037093325,0.6812709030100339,0.8133779264214059,0.7270903010033449,0.7103678929765885,0.6625418060200668,0.8075065031586741,0.7710888145670727,0.7795986622073594,0.6802675585284287,0.8431438127090317,0.6695652173913031,0.8052768487551069,0.6769230769230767,0.7280936454849509
"(320, 330]",0.8196308724832215,0.6873093349603394,0.8385906040268475,0.8087248322147657,0.7016778523489933,0.8553691275167808,0.6771812080536899,0.7796420581655459,0.7986577181208033,0.8077181208053699,0.7838926174496654,0.800000000000001,0.7855704697986582,0.8941088739746433,0.6734899328859055,0.7721476510067129
"(330, 340]",0.7814597315436241,0.790726052471017,0.8449664429530216,0.8332214765100692,0.671476510067113,0.8892617449664445,0.6758389261744955,0.8594332587621147,0.7572706935123005,0.7791946308724848,0.762080536912753,0.8667785234899344,0.7577181208053695,0.8840417598806842,0.6634228187919461,0.7946308724832228
"(340, 350]",0.7696488294314381,0.75706901793858,0.801337792642141,0.7605351170568561,0.6996655518394643,0.8224080267558538,0.6632107023411358,0.7848383500557384,0.7855815681902606,0.7250836120401347,0.7625418060200684,0.8408026755852859,0.7809364548494979,0.8431809736157528,0.711036789297658,0.7648829431438128
"(350, 360]",0.8791946308724832,0.6821232458816338,0.804026845637586,0.8053691275167805,0.6916107382550327,0.82281879194631,0.6510067114093954,0.8266219239373576,0.7777777777777735,0.7708053691275173,0.7302013422818787,0.8738255033557069,0.6902684563758384,0.8351976137211007,0.7869127516778531,0.8140939597315454
"(360, 370]",0.8032718120805369,0.7212960050330274,0.8083044982698984,0.7805369127516779,0.5318791946308713,0.8308724832214786,0.7318791946308729,0.7658463832960442,0.772557792692017,0.8053691275167798,0.7708053691275173,0.7765100671140943,0.6365771812080528,0.80387770320656,0.7238255033557037,0.8090301003344496
"(370, 380]",0.8812709030100334,0.7786833855799344,0.824827586206897,0.7983277591973255,0.6548494983277585,0.8314381270903022,0.787959866220737,0.7595689334819751,0.8294314381270869,0.6571906354515046,0.749163879598663,0.7705685618729105,0.7220735785953158,0.8219992567818616,0.8327759197324432,0.8520134228187929
"(380, 390]",0.888003355704698,0.6598535692495408,0.7986577181208059,0.7520134228187931,0.6144295302013414,0.8050335570469808,0.8114093959731553,0.7941834451901533,0.6964951528709897,0.7859060402684572,0.8036912751677849,0.7942953020134234,0.7177852348993282,0.7460850111856793,0.7892617449664441,0.7412751677852356
"(390, 400]",0.8612040133779264,0.7692072237526758,0.8447811447811456,0.7866220735785967,0.6354515050167204,0.8591973244147167,0.749163879598663,0.8509847640282391,0.7997027127461878,0.7749163879598677,0.7327759197324413,0.8571906354515072,0.6632107023411364,0.7714604236343341,0.7789297658862877,0.7595317725752516
"(400, 410]",0.8393456375838926,0.641244661378888,0.7563758389261745,0.7791946308724831,0.6459731543624169,0.8795302013422831,0.7959731543624176,0.8516032811334804,0.7953020134228156,0.7171140939597311,0.7865771812080541,0.8516778523489951,0.7080536912751673,0.812826249067856,0.7946308724832231,0.751342281879195
"(410, 420]",0.8666387959866221,0.7105503192459686,0.8093645484949844,0.6560402684563763,0.6050335570469798,0.8217391304347832,0.8130434782608693,0.8405797101449246,0.7949291573452613,0.7459731543624161,0.8230769230769251,0.8294314381270926,0.7304347826086965,0.7266964951528688,0.7869127516778532,0.7642140468227435
"(420, 430]",0.8934563758389261,0.6076876143990221,0.8077181208053694,0.7772575250836122,0.5779264214046812,0.8016778523489939,0.7946308724832222,0.8385533184190866,0.7997027127461888,0.7421404682274249,0.7859060402684567,0.815436241610739,0.708389261744966,0.813080639167593,0.8010033444816066,0.7241610738255033
"(430, 440]",0.8611577181208053,0.7208663819402044,0.8513422818791962,0.7369127516778514,0.6191275167785224,0.7986577181208062,0.7429530201342289,0.8243847874720328,0.697613721103652,0.6365771812080523,0.8073825503355705,0.8721476510067134,0.7550335570469806,0.7967934377330325,0.8590604026845651,0.7426174496644299
"(440, 450]",0.875,0.7540285801155348,0.7936454849498333,0.6842809364548491,0.5558528428093648,0.8371237458193994,0.7622073578595314,0.8093645484949807,0.7569676700111457,0.6919732441471574,0.7441471571906361,0.8230769230769255,0.7872909698996662,0.7131178000743198,0.8357859531772591,0.7682274247491645
"(450, 460]",0.8015939597315436,0.7123245881635116,0.7671140939597324,0.7493288590604017,0.5808724832214764,0.7701342281879203,0.746644295302014,0.8176733780760586,0.7550335570469769,0.710402684563758,0.8208053691275181,0.8218120805369149,0.7144295302013408,0.7841163310961948,0.8204697986577197,0.6261744966442947
"(460, 470]",0.8403010033444817,0.6321070234113704,0.8474916387959881,0.7344481605351179,0.552013422818792,0.8260869565217415,0.820066889632108,0.7681159420289825,0.7056856187290942,0.763545150501674,0.7394648829431433,0.7983277591973249,0.7488294314381276,0.7510219249349661,0.8046822742474918,0.6826086956521735
"(470, 480]",0.847734899328859,0.6711409395973134,0.804362416107384,0.7526845637583895,0.5518394648829423,0.8406040268456392,0.8013422818791949,0.7714392244593559,0.7557792692020842,0.8322147651006734,0.8278523489932904,0.7781879194630884,0.6335570469798658,0.7222222222222192,0.7466442953020137,0.6872483221476505
"(480, 490]",0.8481543624161074,0.6815131177547269,0.8513422818791961,0.7845637583892611,0.6114093959731535,0.8651006711409424,0.8295302013422833,0.7874720357941798,0.6394481730052174,0.6838926174496638,0.8442953020134248,0.6798657718120799,0.7218120805369129,0.7580164056674095,0.8500000000000024,0.6536912751677845
"(490, 500]",0.8365384615384616,0.6743691091517153,0.8454849498327773,0.7705685618729113,0.695652173913043,0.8642140468227434,0.7304347826086961,0.8216276477146013,0.7201783723522828,0.7454849498327769,0.7665551839464879,0.8444816053511722,0.6501672240802662,0.8004459308807108,0.8391304347826103,0.7254180602006695
"(500, 510]",0.8187919463087249,0.6369737644905419,0.794295302013424,0.7338926174496653,0.6684563758389251,0.7637583892617467,0.709731543624161,0.7844891871737487,0.7416107382550311,0.7345637583892626,0.7063758389261748,0.7966442953020136,0.5728187919463097,0.7218493661446661,0.7909395973154366,0.5865771812080539
"(510, 520]",0.8506711409395973,0.6494813910921271,0.7818791946308735,0.6681208053691269,0.5966442953020125,0.7557046979865751,0.8221476510067139,0.8366890380313173,0.7330350484712873,0.7218120805369131,0.7140939597315433,0.8073825503355713,0.5755033557046981,0.7751677852348966,0.8365771812080556,0.7258389261744965
"(520, 530]",0.8097826086956522,0.6156886591669184,0.7327759197324405,0.7297658862876263,0.5846153846153851,0.683612040133778,0.8010033444816056,0.8052768487551059,0.7684875510962437,0.6752508361204023,0.7872909698996658,0.7508361204013376,0.7214046822742464,0.7458193979933082,0.8117056856187292,0.7020066889632101
"(530, 540]",0.799496644295302,0.7172056131787646,0.7302013422818785,0.7644295302013437,0.6013422818791937,0.7513422818791937,0.7929530201342281,0.7285607755406395,0.6849366144668134,0.6835570469798653,0.7751677852349007,0.7882550335570474,0.6144295302013411,0.7460850111856796,0.8171140939597331,0.7040268456375832
"(540, 550]",0.8380872483221476,0.6174496644295288,0.7694630872483221,0.7681208053691272,0.586577181208053,0.8073825503355712,0.7835570469798664,0.7020879940342989,0.7990305741983555,0.7285234899328854,0.7520134228187916,0.7046979865771806,0.6681208053691262,0.7651006711409372,0.7624161073825511,0.6932885906040261
"(550, 560]",0.8494983277591973,0.74125874125874,0.8056856187290996,0.7672240802675598,0.5826086956521731,0.8304347826086963,0.827759197324415,0.7714604236343333,0.7770345596432517,0.6501672240802662,0.6785953177257524,0.7632107023411379,0.6260869565217387,0.740245261984388,0.7889632107023418,0.7545150501672254
"(560, 570]",0.7726510067114094,0.7654057352043893,0.8224832214765108,0.7456375838926173,0.6127516778523485,0.7721476510067105,0.7741610738255025,0.733035048471287,0.7412378821774761,0.7540268456375837,0.7751677852349004,0.7208053691275164,0.6469798657718122,0.7464578672632336,0.8140939597315443,0.7288590604026853
"(570, 580]",0.8091442953020134,0.6842586943258059,0.8238255033557056,0.7365771812080539,0.5949664429530195,0.8010067114093977,0.8030201342281893,0.7378821774794894,0.7665920954511519,0.7033557046979866,0.7486577181208068,0.6902684563758386,0.6822147651006706,0.7684563758389231,0.7543624161073831,0.7496644295302013
"(580, 590]",0.814799331103679,0.7184554575858897,0.8377926421404696,0.6635451505016711,0.6297658862876246,0.8638795986622096,0.7903010033444818,0.6685247120029706,0.6510590858416937,0.6889632107023395,0.7083612040133775,0.7046822742474907,0.6337792642140461,0.679672984020808,0.750836120401339,0.7163879598662207
"(590, 600]",0.8234060402684564,0.6006711409395963,0.81778523489933,0.666107382550336,0.5973154362416105,0.7966442953020146,0.811409395973156,0.7535421327367606,0.6782252050708399,0.6486577181208047,0.7835570469798673,0.751677852348993,0.6466442953020135,0.7285607755406389,0.8043624161073831,0.738255033557047
"(600, 610]",0.7839765100671141,0.6650231124807376,0.8206779661016969,0.733110367892976,0.6379194630872472,0.8281879194630887,0.7836120401337806,0.7101449275362288,0.6387024608501098,0.6691275167785218,0.725418060200669,0.7889632107023417,0.6712374581939788,0.7547380156075771,0.8050167224080288,0.7257525083612031
"(610, 620]",0.8173076923076923,0.6731529340224973,0.7792642140468244,0.8325503355704702,0.6120401337792635,0.8581939799331114,0.7979865771812088,0.7755406413124497,0.7591973244147133,0.6782608695652168,0.6795302013422811,0.6446308724832215,0.7399328859060402,0.7449664429530188,0.7802013422818797,0.7197986577181207
"(620, 630]",0.87751677852349,0.6464307504575943,0.8409395973154389,0.7090604026845623,0.6161073825503346,0.7731543624161078,0.7614093959731546,0.6938851603281124,0.753169276659207,0.6523489932885909,0.6687919463087251,0.7570469798657703,0.7399328859060395,0.8031319910514498,0.8093959731543638,0.6560402684563763
"(630, 640]",0.7792642140468228,0.7467315293402225,0.8204013377926425,0.7491638795986616,0.5919732441471565,0.7772575250836127,0.7792642140468224,0.7313266443701202,0.8138238573021157,0.5769230769230771,0.7441471571906352,0.6876254180601999,0.7374581939799334,0.7699739873652887,0.8227424749163902,0.7471571906354514
"(640, 650]",0.774748322147651,0.7297132397803513,0.8174496644295325,0.6838926174496639,0.5610738255033558,0.8231543624161083,0.8073825503355714,0.7147651006711386,0.7061894108873951,0.6640939597315432,0.6916107382550343,0.7513422818791945,0.7657718120805365,0.7669649515287087,0.814429530201343,0.5885906040268446
"(650, 660]",0.7466442953020134,0.6934106162294051,0.7208053691275174,0.6755033557046981,0.5469798657718115,0.8302013422818816,0.782550335570471,0.7106636838180438,0.678598061148394,0.7201342281879195,0.7634228187919472,0.719463087248322,0.6671140939597309,0.7744220730797873,0.8298657718120818,0.6852348993288587
