time_elapsed,replicate_1,replicate_2,replicate_3,replicate_4,replicate_5,replicate_6,replicate_7,replicate_8,replicate_9,replicate_10,replicate_11,replicate_12,time_elapsed.1,replicate_13,replicate_14,replicate_15
"(440, 450]",0.7971014492753583,0.8130434782608712,0.6123745819397983,0.788963210702342,0.7525083612040134,0.7173913043478249,0.7929765886287626,0.7856187290969908,0.7812709030100342,0.7515050167224078,0.644147157190635,0.6264214046822741,0.6618729096989968,0.7505016722408038,0.6732441471571893,0.7050167224080263
"(450, 460]",0.7162565249813548,0.7869127516778538,0.5530201342281875,0.7395973154362429,0.7110738255033551,0.7369127516778514,0.8281879194630888,0.7191275167785232,0.706711409395973,0.8030201342281881,0.6899328859060396,0.6432885906040262,0.705369127516778,0.6701342281879188,0.661073825503355,0.722818791946307
"(460, 470]",0.6213303604607936,0.7250836120401336,0.6190635451505007,0.7697986577181212,0.6654362416107377,0.6779264214046823,0.8227424749163897,0.8211409395973169,0.7421404682274241,0.7785953177257523,0.6560402684563758,0.6264214046822734,0.6655518394648822,0.7013422818791938,0.6419463087248317,0.6919732441471562
"(470, 480]",0.7074448185559282,0.6949664429530191,0.685906040268456,0.6812709030100328,0.6879598662207358,0.7067114093959741,0.8087248322147662,0.7515050167224088,0.6573825503355701,0.7090604026845634,0.64448160535117,0.7070469798657715,0.7010067114093956,0.7003344481605353,0.5852842809364549,0.6238255033557042
"(480, 490]",0.7012263099219601,0.7442953020134232,0.6489932885906038,0.7875838926174498,0.6768456375838917,0.7208053691275167,0.8134228187919462,0.745302013422818,0.6731543624161076,0.675838926174496,0.7355704697986564,0.7741610738255041,0.7087248322147642,0.7161073825503348,0.6241610738255015,0.7070469798657719
"(490, 500]",0.764727815063382,0.7357859531772578,0.7274247491638796,0.7384615384615388,0.6066889632107016,0.6585284280936452,0.7829431438127102,0.7615384615384618,0.7892976588628771,0.7177257525083621,0.6846153846153846,0.7424749163879589,0.702341137123746,0.6163879598662203,0.5685618729096983,0.6829431438127096
"(500, 510]",0.7900408769973963,0.7288590604026832,0.6463087248322155,0.6530201342281866,0.6946308724832206,0.7530201342281881,0.8607382550335597,0.7583892617449672,0.7976510067114098,0.7506711409395974,0.6791946308724822,0.7382550335570477,0.6996644295301999,0.7194630872483218,0.6426174496644292,0.7130872483221479
"(510, 520]",0.7162565249813547,0.704026845637583,0.6882550335570463,0.7379194630872489,0.5966442953020131,0.6895973154362409,0.759395973154362,0.6966442953020128,0.7661073825503367,0.739932885906041,0.6872483221476504,0.7483221476510078,0.7302013422818796,0.6768456375838914,0.6302013422818779,0.6758389261744955
"(520, 530]",0.591230026012633,0.6190635451505013,0.6481605351170566,0.7996655518394657,0.6993311036789295,0.7384615384615386,0.7775919732441471,0.6973244147157177,0.7712374581939804,0.7531772575250828,0.5872909698996643,0.6856187290969895,0.7361204013377917,0.6314381270903009,0.6260869565217392,0.7066889632107014
"(530, 540]",0.735272184936611,0.6607382550335565,0.7593959731543621,0.7949664429530215,0.5963087248322142,0.7479865771812088,0.8453020134228204,0.7365771812080538,0.7865771812080544,0.7436241610738251,0.6120805369127508,0.7399328859060396,0.757046979865772,0.6577181208053682,0.6369127516778521,0.7057046979865769
"(540, 550]",0.6379567486950026,0.7379194630872479,0.5932885906040256,0.696644295302013,0.7291946308724833,0.7006711409395983,0.7268456375838916,0.7127516778523487,0.7520134228187918,0.7506711409395964,0.6063758389261737,0.7667785234899325,0.771140939597316,0.6134228187919452,0.6322147651006705,0.6946308724832212
"(550, 560]",0.6911928651059055,0.6157190635451506,0.568227424749164,0.7565217391304354,0.6441471571906341,0.7645484949832771,0.8635451505016741,0.6849498327759188,0.7732441471571917,0.8364548494983283,0.6822742474916399,0.6822742474916385,0.7826086956521744,0.6404682274247488,0.6441471571906352,0.6949832775919729
"(560, 570]",0.6838180462341495,0.594295302013422,0.553020134228188,0.6855704697986585,0.685234899328858,0.7634228187919464,0.7557046979865766,0.7298657718120813,0.7714765100671143,0.7506711409395961,0.6194630872483224,0.7265100671140937,0.6872483221476511,0.6365771812080533,0.7167785234899341,0.7060402684563757
"(570, 580]",0.7017151379567466,0.6543624161073824,0.6644295302013419,0.7942953020134221,0.6684563758389256,0.6993288590604021,0.8114093959731561,0.7392617449664437,0.780872483221478,0.7761744966442974,0.7134228187919461,0.6926174496644284,0.7687919463087245,0.6439597315436232,0.6197986577181207,0.6453020134228175
"(580, 590]",0.7015979189892205,0.5872909698996657,0.6862876254180601,0.7080267558528427,0.7110367892976579,0.7555183946488302,0.7959866220735788,0.6819397993311032,0.6993311036789291,0.8187290969899681,0.6688963210702346,0.5872909698996654,0.8043478260869583,0.6688963210702336,0.6668896321070232,0.7204013377926417
"(590, 600]",0.5689783743475006,0.6315436241610732,0.6939597315436246,0.7241610738255029,0.647651006711409,0.7177852348993282,0.7976510067114109,0.7610738255033569,0.7214765100671148,0.7778523489932905,0.6036912751677852,0.6080536912751675,0.756040268456375,0.6590604026845629,0.6560402684563746,0.653020134228188
"(600, 610]",0.6417688591601615,0.626421404682275,0.6461538461538469,0.6916107382550335,0.7228187919463095,0.7120805369127501,0.825838926174498,0.7352348993288592,0.673825503355704,0.811073825503357,0.6325503355704688,0.7073825503355712,0.6836120401337777,0.6587248322147647,0.5607382550335572,0.7570469798657724
"(610, 620]",0.5417598806860543,0.5510067114093958,0.6409395973154353,0.7374581939799328,0.6301003344481604,0.742809364548496,0.7856187290969912,0.7200668896321062,0.7859531772575267,0.7782608695652186,0.6695652173913029,0.7384615384615397,0.7241610738255038,0.6013377926421409,0.6170568561872893,0.7488294314381264
"(620, 630]",0.590976882923191,0.5067114093959731,0.6362416107382545,0.7127516778523478,0.6986577181208048,0.6852348993288577,0.7261744966442937,0.7174496644295307,0.6818791946308725,0.6359060402684562,0.7020134228187921,0.7291946308724835,0.7496644295302008,0.6026845637583883,0.6406040268456373,0.7369127516778528
"(630, 640]",0.5849126718691927,0.4508361204013382,0.6374581939799321,0.7050167224080252,0.7505016722408039,0.7086956521739117,0.7765886287625421,0.6976588628762537,0.6712374581939776,0.7471571906354513,0.6645484949832776,0.7234113712374586,0.6752508361204014,0.656521739130435,0.6304347826086955,0.7120401337792641
"(640, 650]",0.6868008948545846,0.5010067114093961,0.6308724832214767,0.749664429530202,0.6942953020134217,0.732214765100671,0.8067114093959733,0.7046979865771807,0.6882550335570474,0.7258389261744961,0.7456375838926171,0.7087248322147655,0.808053691275169,0.6399328859060395,0.6533557046979855,0.7751677852349012
"(650, 660]",0.5947054436987307,0.5775167785234899,0.652013422818791,0.7989932885906048,0.7318791946308733,0.6540268456375833,0.7406040268456376,0.7533557046979871,0.7399328859060404,0.7449664429530195,0.571812080536913,0.7325503355704684,0.7140939597315435,0.6912751677852349,0.6681208053691269,0.7395973154362402
"(660, 670]",0.6584912671869168,0.5672240802675586,0.5698996655518392,0.6889632107023402,0.7468227424749164,0.778595317725753,0.7431438127090302,0.6923076923076921,0.7080267558528425,0.7588628762541823,0.550836120401337,0.7050167224080272,0.7331103678929763,0.6655518394648826,0.6127090301003333,0.6936454849498322
"(670, 680]",0.5671140939597311,0.47516778523490016,0.6533557046979861,0.6617449664429532,0.7469798657718117,0.6852348993288587,0.7956375838926175,0.7379194630872484,0.7110738255033546,0.7771812080536917,0.7191275167785222,0.7060402684563752,0.6805369127516792,0.6778523489932885,0.6906040268456367,0.6983221476510068
