,,0.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,130.0,140.0,150.0,160.0,170.0,180.0,190.0,200.0,210.0,220.0,230.0,240.0,250.0,260.0,270.0,280.0,290.0,300.0,310.0,320.0,330.0,340.0,350.0,360.0,370.0,380.0,390.0,400.0,410.0,420.0,430.0,440.0,450.0,460.0,470.0,480.0,490.0,500.0,510.0,520.0,530.0,540.0,550.0,560.0,570.0,580.0,590.0,600.0,610.0,620.0,630.0,640.0,650.0,660.0,670.0,680.0,690.0,700.0,710.0,720.0,730.0,740.0,750.0,760.0,770.0,780.0,790.0,800.0,810.0,820.0,830.0,840.0,850.0,860.0,870.0,880.0,890.0,900.0,910.0,920.0,930.0,940.0,950.0,960.0,970.0,980.0,990.0,1000.0,1010.0,1020.0,1030.0,1040.0,1050.0,1060.0,1070.0,1080.0,1090.0,1100.0,1110.0,1120.0,1130.0,1140.0,1150.0,1160.0,1170.0,1180.0
yw.56B,1.0,0.022818791946308703,0.029530201342281844,0.01577181208053691,0.056521739130434685,0.01778523489932886,0.01375838926174497,0.07525083612040147,0.05704697986577178,0.07617449664429535,0.09464882943143828,0.08624161073825508,0.039130434782608636,0.025838926174496627,0.05067114093959724,0.02642140468227424,0.021140939597315413,0.07550335570469807,0.0598662207357859,0.04530201342281875,0.06778523489932889,0.0775919732441471,0.09832214765100687,0.0828859060402686,0.032441471571906334,0.05939597315436241,0.043812709030100296,0.03993288590604021,0.13322147651006752,0.09464882943143806,0.11510067114094015,0.14899328859060448,0.6387959866220729,0.7812080536912757,0.7600671140939594,0.8515050167224102,0.8406040268456388,0.7630872483221479,0.7882943143812715,0.8003355704698001,0.7839464882943152,0.8127516778523501,0.7768456375838924,0.7678929765886293,0.8489932885906053,0.8231543624161077,0.8080267558528444,0.8419463087248336,0.8392617449664433,0.7665551839464879,0.8261744966442968,0.8620805369127543,0.7822742474916384,0.7939799331103685,0.8362416107382546,0.8177852348993316,0.8100334448160548,0.788590604026846,0.8916107382550352,0.8434782608695671,0.8248322147651018,0.8338926174496658,0.8241610738255049,0.8454849498327771,0.8331103678929787,0.8016778523489949,0.7788590604026853,0.8454849498327779,0.7661073825503358,0.8640939597315451,0.7754208754208759,0.8137583892617457,0.7385906040268451,0.7792642140468223,0.8255033557046982,0.7845637583892621,0.8003344481605363,0.8228187919463102,0.7494983277591962,0.7161073825503356,0.7637583892617447,0.7929765886287634,0.7872483221476508,0.7050335570469796,0.7712374581939802,0.7607382550335574,0.7258389261744973,0.7632107023411375,0.7369127516778529,0.7916107382550334,0.7511705685618737,0.8043624161073828,0.6648829431438134,0.7714765100671154,0.7828859060402693,0.7622073578595308,0.7409395973154353,0.764765100671141,0.7033444816053522,0.7473154362416098,0.7832214765100687,0.7451505016722416,0.7268456375838926,0.7073825503355695,0.7341137123745819,0.652013422818792,0.6963087248322122,0.6752508361204014,0.67751677852349,0.7387959866220744,0.750000000000001,0.8550335570469805,0.7250836120401334,0.6550335570469785,0.6640939597315432,0.5742474916387952,0.606040268456375,0.6526845637583886,0.5698996655518395,0.5335570469798666
yw.56B,1.0,0.013087248322147658,0.019127516778523482,0.06409395973154368,0.03678929765886282,0.014093959731543627,0.014093959731543627,0.015050167224080268,0.00604026845637584,0.0010067114093959733,0.06220735785953179,0.004362416107382551,0.02073578595317724,0.07583892617449679,0.00939597315436242,0.014381270903010038,0.04362416107382544,0.02114093959731543,0.004013377926421404,0.002348993288590604,0.004697986577181209,0.0023411371237458192,0.0016778523489932886,0.00771812080536913,0.00836120401337793,0.008724832214765103,0.06153846153846153,0.007382550335570471,0.021812080536912738,0.006020066889632109,0.040939597315436185,0.03959731543624154,0.4759197324414714,0.6832214765100667,0.7110738255033554,0.7080267558528432,0.7765100671140939,0.7798657718120812,0.6842809364548499,0.7614093959731536,0.7515050167224093,0.7687919463087264,0.7862416107382558,0.7294314381270915,0.7791946308724843,0.7822147651006708,0.8103678929765905,0.7744966442953016,0.8090604026845656,0.8404682274247509,0.8040268456375848,0.8325503355704716,0.7976588628762553,0.8036789297658874,0.7627516778523497,0.8419463087248331,0.7133779264214049,0.7604026845637588,0.6416107382550329,0.7595317725752515,0.7496644295302005,0.7191275167785239,0.7314381270903002,0.7053691275167787,0.690939597315436,0.8023411371237453,0.8117449664429542,0.8207357859531785,0.7110738255033561,0.7993288590604045,0.77123745819398,0.7449664429530204,0.7828859060402685,0.7160535117056855,0.7593959731543629,0.7107382550335566,0.7969899665551854,0.7513422818791948,0.7381270903010033,0.7271812080536922,0.7270270270270263,0.746153846153847,0.7567114093959741,0.7956375838926176,0.7371237458193975,0.8090604026845644,0.6798657718120794,0.7645484949832791,0.7140939597315439,0.7409395973154348,0.7277591973244154,0.7399328859060392,0.8133779264214059,0.8348993288590612,0.7734899328859062,0.7301003344481596,0.643959731543623,0.7610738255033553,0.6515050167224067,0.6174496644295296,0.6355704697986588,0.5712374581939796,0.6453020134228181,0.5778523489932881,0.5983277591973242,0.6120805369127509,0.5855704697986566,0.6371237458193976,0.4781879194630869,0.5337792642140469,0.3838926174496652,0.33087248322147617,0.32274247491638786,0.3788590604026844,0.4573825503355706,0.2742474916387955,0.4375838926174495,0.4177852348993289,0.4160535117056851,0.36979865771812104
yw.56B,1.0,0.0399328859060402,0.03624161073825498,0.009731543624161076,0.0,0.0030201342281879194,0.02986577181208052,0.0638795986622073,0.054026845637583816,0.029194630872483182,0.020401337792642152,0.016778523489932883,0.00334448160535117,0.002684563758389261,0.014429530201342284,0.008695652173913045,0.0,0.0006711409395973155,0.0036789297658862867,0.03959731543624155,0.07550335570469817,0.0444816053511705,0.022147651006711403,0.05503355704697978,0.028428093645484938,0.005369127516778525,0.007692307692307695,0.0,0.0016778523489932886,0.0023411371237458192,0.053691275167785116,0.024161073825503324,0.4418060200668895,0.6201342281879191,0.5134228187919464,0.514715719063545,0.4993288590604025,0.474161073825503,0.5688963210702334,0.6261744966442951,0.5110367892976581,0.6204697986577168,0.5895973154362412,0.599665551839465,0.5805369127516771,0.6597315436241604,0.6056856187290968,0.6365771812080526,0.6597315436241604,0.6785953177257528,0.6885906040268455,0.6838926174496632,0.6792642140468219,0.6628762541806009,0.6456375838926166,0.6684563758389255,0.7086956521739131,0.6808724832214761,0.6936241610738256,0.7066889632107022,0.6879194630872492,0.7540268456375844,0.7180602006688965,0.7046979865771799,0.6842809364548483,0.7046979865771813,0.6802013422818787,0.7484949832775917,0.6966442953020127,0.7432885906040254,0.6367892976588627,0.6620805369127513,0.6590604026845623,0.696989966555183,0.6842281879194618,0.7244966442953024,0.6598662207357864,0.6875838926174495,0.7347826086956524,0.7355704697986575,0.6989932885906044,0.6742474916387962,0.7305369127516778,0.7342281879194631,0.7120401337792641,0.7057046979865763,0.6345637583892605,0.6678929765886293,0.6724832214765099,0.6667785234899327,0.6999999999999986,0.6664429530201352,0.7110367892976588,0.5949664429530193,0.6963087248322153,0.6525083612040123,0.6785234899328856,0.6587248322147641,0.5364548494983287,0.5563758389261748,0.6016778523489935,0.4277591973244148,0.5640939597315433,0.5379194630872487,0.6494983277591969,0.5879194630872479,0.5003344481605345,0.5634228187919456,0.6489932885906029,0.5150501672240805,0.4711409395973163,0.5587248322147638,0.4434782608695663,0.3956375838926172,0.5197986577181211,0.4628762541806026,0.4271812080536912,0.47013422818792,0.4946488294314386,0.43825503355704704
yw.56B,1.0,0.017449664429530196,0.0006711409395973155,0.0010067114093959733,0.015384615384615387,0.02416107382550333,0.0003355704697986577,0.003010033444816053,0.0003355704697986577,0.002684563758389261,0.00033444816053511715,0.008724832214765103,0.03545150501672235,0.04228187919463079,0.00771812080536913,0.0006688963210702343,0.0,0.014429530201342284,0.00033444816053511715,0.0,0.031879194630872465,0.05150501672240791,0.06140939597315431,0.05872483221476505,0.011036789297658866,0.01577181208053691,0.007357859531772577,0.008724832214765102,0.0006711409395973155,0.0006688963210702343,0.0016778523489932886,0.002684563758389261,0.4327759197324414,0.6895973154362411,0.686912751677851,0.6632107023411361,0.5916107382550331,0.5828859060402679,0.6187290969899657,0.6644295302013411,0.7484949832775911,0.7630872483221477,0.7865771812080553,0.7916387959866225,0.8577181208053707,0.8184563758389282,0.8280936454849516,0.8352348993288605,0.8093959731543633,0.8374581939799342,0.8741610738255052,0.832550335570471,0.7849498327759211,0.8401337792642153,0.8036912751677858,0.7224832214765101,0.8311036789297672,0.8201342281879208,0.7429530201342289,0.8274247491638804,0.7989932885906057,0.8073825503355713,0.8090301003344491,0.7617449664429529,0.7802675585284284,0.7620805369127532,0.8295302013422833,0.7986622073578609,0.8060402684563766,0.7597315436241608,0.8170568561872927,0.78523489932886,0.8000000000000015,0.7876254180602019,0.7761744966442942,0.782550335570469,0.8224080267558546,0.7224832214765098,0.8066889632107026,0.7496644295302011,0.7899328859060417,0.7665551839464892,0.7352348993288583,0.7449664429530201,0.7401337792642146,0.7805369127516791,0.743959731543625,0.7060200668896326,0.7563758389261752,0.7567114093959729,0.7939799331103682,0.8228187919463099,0.8147157190635459,0.7932885906040267,0.7479865771812073,0.7555183946488291,0.726510067114094,0.6550335570469794,0.7892976588628764,0.7174496644295296,0.6516778523489919,0.6538461538461535,0.6744966442953011,0.5335570469798657,0.7224080267558527,0.722483221476509,0.6919732441471576,0.6543624161073824,0.48187919463087203,0.591973244147156,0.4365771812080548,0.5674496644295307,0.7026755852842805,0.6657718120805362,0.6060402684563755,0.6682274247491631,0.5593959731543623,0.34026845637583913,0.34280936454849525,0.37281879194630896
yw.56B,1.0,0.026510067114093924,0.11577181208053708,0.08288590604026852,0.018729096989966557,0.009731543624161076,0.0030201342281879194,0.0013377926421404686,0.011744966442953026,0.025167785234899303,0.059197324414715626,0.03053691275167782,0.017725752508361198,0.020805369127516758,0.023489932885906024,0.0789297658862877,0.023154362416107372,0.01879194630872482,0.009030100334448165,0.021812080536912738,0.046644295302013326,0.1264214046822746,0.057382550335570374,0.012080536912751684,0.04013377926421398,0.08456375838926193,0.07458193979933117,0.18053691275167805,0.07684563758389276,0.1020066889632109,0.10469798657718156,0.37919463087248295,0.7946488294314399,0.8315436241610753,0.8114093959731551,0.8070234113712393,0.8050335570469803,0.7989932885906057,0.7973244147157196,0.7855704697986583,0.8063545150501679,0.7882550335570482,0.8057046979865778,0.8428093645484971,0.7503355704697997,0.7922818791946312,0.8130434782608708,0.7748322147651013,0.8211409395973167,0.8270903010033467,0.7785234899328857,0.7885906040268461,0.7401337792642149,0.7939597315436252,0.7478260869565219,0.800000000000002,0.7899665551839473,0.7838926174496655,0.7483221476510066,0.7565217391304344,0.6372483221476513,0.6838926174496627,0.7919732441471591,0.7929530201342299,0.7448160535117058,0.7342281879194628,0.634563758389261,0.7127090301003356,0.7620805369127521,0.7416107382550347,0.7752508361204018,0.7667785234899338,0.768120805369128,0.6702341137123746,0.6805369127516773,0.6993288590604012,0.6939799331103672,0.7187919463087252,0.6792642140468219,0.5892617449664429,0.6120805369127511,0.6862876254180585,0.5983221476510064,0.6530201342281869,0.6695652173913041,0.6929530201342272,0.6197986577181201,0.6096989966555187,0.6812080536912752,0.6409395973154364,0.6461538461538452,0.5020134228187926,0.5886287625418056,0.7013422818791946,0.6838926174496631,0.6424749163879583,0.7023489932885897,0.7114093959731546,0.744816053511706,0.6651006711409384,0.587919463087248,0.7137123745819396,0.6731543624161068,0.608724832214764,0.6612040133779246,0.6778523489932878,0.6771812080536912,0.6367892976588624,0.6546979865771805,0.6759197324414705,0.6285234899328844,0.6046979865771805,0.6331103678929758,0.6348993288590601,0.7104026845637582,0.5822742474916388,0.5852348993288589,0.6120805369127513,0.560200668896321,0.514765100671142
yw.56B,1.0,0.001342281879194631,0.01677852348993289,0.0,0.0,0.0,0.0006711409395973155,0.00033444816053511715,0.01375838926174497,0.005704697986577183,0.02976588628762538,0.10000000000000044,0.04448160535117047,0.005369127516778522,0.0,0.00836120401337793,0.03187919463087244,0.006711409395973156,0.039130434782608636,0.031879194630872444,0.05134228187919455,0.016053511705685614,0.007046979865771814,0.04395973154362408,0.04013377926421397,0.07046979865771816,0.03846153846153839,0.07080536912751674,0.012080536912751684,0.062207357859531735,0.10604026845637612,0.19026845637583886,0.7949832775919751,0.8385906040268482,0.8211409395973173,0.8210702341137139,0.8164429530201354,0.8687919463087267,0.8361204013377941,0.8114093959731551,0.8484949832775935,0.8298657718120823,0.8211409395973169,0.859197324414718,0.7949664429530207,0.8506711409396004,0.8535117056856203,0.8604026845637605,0.7879194630872481,0.7484949832775918,0.8667785234899351,0.7916107382550354,0.8267558528428107,0.8083892617449668,0.8397993311036799,0.8228187919463095,0.8257525083612048,0.7614093959731553,0.8567114093959753,0.8428093645484966,0.8251677852349013,0.8224832214765119,0.7578595317725751,0.7553691275167795,0.8357859531772582,0.6802013422818801,0.8597315436241639,0.8280936454849515,0.7859060402684558,0.8144295302013436,0.6541806020066885,0.7627516778523497,0.7463087248322138,0.7615384615384626,0.7946308724832227,0.6852348993288581,0.7685618729096997,0.7885906040268476,0.7277591973244141,0.7620805369127515,0.771476510067114,0.7267558528428086,0.7416107382550338,0.7624161073825503,0.734782608695652,0.7355704697986579,0.7419463087248329,0.7267558528428093,0.7530201342281881,0.7610738255033557,0.7371237458193973,0.7922818791946321,0.7832775919732446,0.7590604026845631,0.702684563758391,0.7284280936454852,0.7714765100671146,0.7671140939597326,0.6742474916387939,0.7647651006711418,0.7795302013422825,0.8086956521739151,0.7379194630872487,0.7758389261744979,0.7899665551839471,0.6312080536912748,0.6808724832214755,0.7351170568561862,0.6496644295302011,0.6267558528428081,0.6241610738255028,0.5348993288590591,0.5418060200668887,0.6117449664429515,0.4808724832214769,0.5668896321070226,0.5859060402684552,0.5604026845637576,0.4157190635451511,0.4795302013422816
yw.56B,1.0,0.16510067114094026,0.13355704697986634,0.06879194630872489,0.08695652173913042,0.07818791946308737,0.106375838926175,0.0561872909698996,0.002348993288590604,0.040939597315436164,0.0882943143812709,0.06610738255033555,0.046153846153846066,0.004026845637583892,0.05838926174496641,0.09130434782608736,0.07080536912751678,0.06812080536912757,0.06220735785953167,0.08255033557046991,0.04563758389261738,0.002006688963210702,0.025167785234899317,0.025503355704697955,0.02073578595317724,0.019127516778523472,0.021404682274247498,0.011744966442953024,0.0023489932885906047,0.012709030100334456,0.007718120805369128,0.4288590604026844,0.689966555183946,0.7446308724832208,0.6587248322147656,0.7351170568561871,0.7010067114093965,0.7600671140939605,0.8073578595317741,0.7855704697986585,0.7294314381270914,0.7828859060402702,0.794295302013423,0.8030100334448173,0.798993288590604,0.7755033557046981,0.7474916387959853,0.7818791946308742,0.7580536912751678,0.7565217391304349,0.7359060402684573,0.7526845637583893,0.7337792642140473,0.7100334448160545,0.7208053691275158,0.7268456375838921,0.7177257525083609,0.7466442953020135,0.7902684563758398,0.785953177257528,0.6949664429530203,0.7895973154362423,0.6789297658862867,0.6617449664429531,0.7762541806020073,0.6999999999999993,0.6526845637583888,0.7163879598662212,0.7268456375838921,0.7318791946308716,0.7046822742474925,0.7362416107382546,0.7728187919463085,0.7197324414715714,0.5651006711409394,0.5359060402684565,0.6752508361204008,0.7714765100671148,0.6494983277591971,0.6825503355704693,0.6785234899328856,0.7160535117056857,0.6617449664429529,0.7033557046979855,0.7046822742474905,0.6953020134228179,0.751677852348994,0.6645484949832768,0.6550335570469804,0.6251677852348982,0.7428093645484954,0.8362416107382578,0.8230769230769245,0.8174496644295314,0.7812080536912749,0.7254180602006692,0.6838926174496623,0.7597315436241616,0.7742474916387966,0.7382550335570485,0.7587248322147635,0.6622073578595301,0.621140939597315,0.7382550335570477,0.7976588628762549,0.6553691275167777,0.5677852348993283,0.5672240802675586,0.6016778523489935,0.791973244147159,0.6644295302013417,0.6416107382550336,0.7083612040133782,0.6882550335570452,0.4738255033557057,0.5086956521739129,0.651342281879194,0.6124161073825498,0.6100334448160535,0.5426174496644289
yw.56B,1.0,0.053691275167785116,0.1335570469798658,0.08053691275167787,0.21471571906354545,0.23187919463087195,0.1328859060402689,0.11906354515050226,0.11073825503355714,0.07382550335570462,0.19866220735785967,0.0238255033557047,0.05016722408026747,0.0865771812080536,0.17684563758389255,0.19364548494983333,0.12550335570469826,0.05268456375838917,0.05217391304347816,0.025167785234899324,0.02416107382550333,0.018729096989966543,0.019798657718120803,0.010402684563758395,0.04481605351170564,0.09161073825503377,0.049498327759197214,0.03221476510067112,0.045302013422818734,0.093645484949833,0.1023489932885908,0.3989932885906036,0.7163879598662208,0.7063758389261732,0.7815436241610751,0.7675585284280949,0.7244966442953014,0.7788590604026852,0.7267558528428092,0.748657718120806,0.8046822742474921,0.8067114093959736,0.8278523489932903,0.7949832775919741,0.7919463087248341,0.8338926174496663,0.7819397993311034,0.7882550335570475,0.7630872483221479,0.8076923076923086,0.7798657718120823,0.8003355704697995,0.7645484949832783,0.7732441471571924,0.7318791946308726,0.736912751677853,0.7869565217391309,0.7835570469798671,0.7620805369127516,0.7762541806020065,0.7617449664429536,0.7570469798657714,0.7133779264214041,0.7013422818791939,0.6822742474916392,0.7610738255033558,0.7010067114093959,0.7628762541806017,0.8187919463087271,0.7553691275167784,0.7498327759197327,0.7526845637583888,0.7677852348993296,0.7802675585284282,0.693288590604026,0.6778523489932882,0.7411371237458193,0.8050335570469812,0.7321070234113717,0.7167785234899324,0.7130872483221474,0.7060200668896313,0.7637583892617453,0.6963087248322145,0.7254180602006695,0.7201342281879186,0.7379194630872491,0.7327759197324415,0.7912751677852362,0.7597315436241608,0.7107023411371238,0.7859060402684573,0.7107023411371232,0.7036912751677836,0.6419463087248312,0.6508361204013369,0.6949664429530189,0.6261744966442939,0.6117056856187287,0.6949664429530192,0.6406040268456366,0.5404682274247483,0.5741610738255024,0.6026845637583881,0.5444816053511697,0.6171140939597309,0.5909395973154355,0.6769230769230767,0.6281879194630872,0.6280936454849485,0.5577181208053701,0.5389261744966456,0.5257525083612037,0.7244966442953008,0.7761744966442959,0.71505016722408,0.7352348993288592,0.6677852348993286,0.5678929765886271,0.5761744966442944
yw.56B,1.0,0.007046979865771814,0.004697986577181209,0.0003355704697986577,0.011705685618729105,0.008389261744966445,0.002013422818791946,0.0,0.024496644295301982,0.01107382550335571,0.025083612040133745,0.08959731543624172,0.005351170568561874,0.0030201342281879194,0.015436241610738253,0.003010033444816053,0.0006711409395973155,0.016107382550335562,0.040802675585284234,0.05536912751677843,0.17114093959731602,0.18662207357859545,0.0929530201342282,0.05771812080536904,0.17558528428093653,0.06107382550335572,0.02207357859531771,0.010067114093959738,0.05637583892617444,0.012374581939799338,0.00906040268456376,0.04664429530201336,0.6110367892976594,0.6285234899328856,0.7436241610738249,0.7301003344481608,0.6238255033557045,0.6560402684563753,0.7177257525083616,0.646644295302013,0.7133779264214049,0.6902684563758388,0.7322147651006704,0.7802675585284287,0.7996644295302013,0.7442953020134233,0.7545150501672243,0.7419463087248329,0.7010067114093954,0.7916387959866227,0.7758389261744969,0.7993288590604027,0.7719063545150501,0.6919463087248309,0.792307692307693,0.7493288590604024,0.7281879194630867,0.695986622073578,0.7560402684563752,0.6832214765100662,0.6752508361204008,0.6842281879194625,0.7154362416107372,0.7053511705685616,0.7016778523489937,0.6748322147651002,0.7274247491638784,0.6711409395973139,0.7248322147650991,0.6668896321070229,0.6449664429530192,0.6408026755852829,0.7157718120805365,0.6550335570469787,0.6866220735785962,0.7419463087248312,0.669463087248321,0.6745819397993299,0.7137583892617442,0.6600671140939581,0.6999999999999995,0.6875838926174499,0.6805369127516777,0.7096989966555179,0.7197986577181207,0.6428093645484941,0.6785234899328858,0.6439597315436236,0.6297658862876251,0.6104026845637578,0.6781879194630869,0.6173913043478257,0.8426174496644316,0.8023489932885921,0.7969899665551841,0.7919463087248327,0.7637583892617441,0.7775919732441474,0.7742474916387957,0.7634228187919471,0.7406040268456391,0.72742474916388,0.7342281879194626,0.6889261744966427,0.6688963210702332,0.7070469798657719,0.654697986577181,0.6839464882943143,0.7130872483221485,0.7501672240802674,0.6996644295302009,0.6291946308724828,0.6769230769230772,0.7010067114093957,0.6493288590604032,0.6321070234113715,0.5379194630872485,0.6620805369127523,0.6565217391304353,0.7077181208053697
