Time Elapsed (sec),Replicate 1 Percent Group Activity,Replicate 2 Percent Group Activity,Replicate 3 Percent Group Activity,Replicate 4 Percent Group Activity,Replicate 5 Percent Group Activity,Replicate 6 Percent Group Activity,Replicate 7 Percent Group Activity,Replicate 8 Percent Group Activity,Replicate 9 Percent Group Activity,Replicate 10 Percent Group Activity,Replicate 11 Percent Group Activity,Replicate 12 Percent Group Activity,Replicate 13 Percent Group Activity,Replicate 14 Percent Group Activity,Replicate 15 Percent Group Activity,Replicate 16 Percent Group Activity
"(0, 10]",0.16375838926174513,0.2997762863534681,0.01107382550335571,0.17337807606263994,0.1013422818791948,0.08724832214765131,0.16610738255033594,0.3221476510067119,0.01577181208053691,0.09161073825503363,0.12986577181208112,0.16174496644295352,0.7500000000000008,0.5077181208053685,0.3848993288590607,0.5466070096942578
"(10, 20]",0.2154362416107384,0.2002237136465325,0.10167785234899329,0.11334824757643533,0.1573825503355706,0.02684563758389259,0.051006711409395875,0.3183125599232989,0.020805369127516765,0.03825503355704693,0.12416107382550369,0.1587248322147656,0.7577181208053679,0.5895973154362408,0.40302013422818844,0.6047725577926906
"(20, 30]",0.2627516778523486,0.23266219239373662,0.12550335570469845,0.02982848620432509,0.19395973154362436,0.04161073825503348,0.12382550335570505,0.28715244487056646,0.0033557046979865767,0.027852348993288582,0.14597315436241634,0.2097315436241613,0.6718120805369115,0.5204697986577189,0.383557046979866,0.5510812826249084
"(30, 40]",0.30334448160535066,0.2474916387959867,0.0715719063545151,0.05239687848383494,0.07324414715719064,0.08060200668896342,0.10568561872909732,0.28428093645485,0.0013377926421404684,0.06822742474916381,0.20969899665551864,0.1334448160535121,0.6859531772575239,0.45217391304347804,0.3856187290969901,0.5525826830174642
"(40, 50]",0.22181208053691331,0.17337807606263947,0.08187919463087256,0.06040268456375823,0.17684563758389274,0.060067114093959664,0.10738255033557056,0.22962607861936774,0.012416107382550343,0.09261744966442957,0.2000000000000004,0.16275167785234956,0.6258389261744961,0.44664429530201416,0.4211409395973156,0.680835197613719
"(50, 60]",0.24899328859060427,0.281879194630873,0.02483221476510066,0.051826994780014846,0.10738255033557047,0.17080536912751706,0.026510067114093948,0.28859060402684655,0.0030201342281879194,0.06946308724832224,0.1751677852348999,0.19966442953020166,0.6291946308724835,0.5006711409395981,0.29463087248322184,0.7252050708426525
"(60, 70]",0.23311036789297698,0.2634708286882201,0.02642140468227423,0.015979189892233365,0.11605351170568588,0.08996655518394676,0.004682274247491639,0.292881032011467,0.01739130434782608,0.005351170568561874,0.1120401337792645,0.07692307692307694,0.6391304347826081,0.5391304347826085,0.3953177257525084,0.6228167967298391
"(70, 80]",0.2181208053691279,0.43810589112602577,0.026510067114093937,0.0738255033557045,0.07818791946308722,0.12315436241610772,0.05436241610738244,0.26605944391179354,0.07483221476510073,0.025838926174496617,0.11845637583892621,0.15503355704698005,0.6352348993288588,0.41409395973154395,0.3815436241610738,0.6565995525727045
"(80, 90]",0.20635451505016764,0.3244147157190639,0.0050335570469798654,0.127143922445936,0.166107382550336,0.14295302013422842,0.038461538461538394,0.19175455417066203,0.0535117056856186,0.11208053691275177,0.16275167785234937,0.10969899665551855,0.6531772575250838,0.4983277591973236,0.32751677852349015,0.6228167967298378
"(90, 100]",0.19228187919463105,0.4038031319910509,0.022742474916387947,0.08881456707543643,0.12742474916387983,0.13913043478260892,0.03120805369127511,0.2111801242236028,0.08053691275167796,0.040133779264213985,0.1899665551839469,0.10872483221476502,0.6684563758389257,0.5432885906040268,0.4866220735785955,0.5738255033557036
