Time Elapsed (sec),Replicate 1 Percent Group Activity,Replicate 2 Percent Group Activity,Replicate 3 Percent Group Activity,Replicate 4 Percent Group Activity,Replicate 5 Percent Group Activity,Replicate 6 Percent Group Activity,Replicate 7 Percent Group Activity,Replicate 8 Percent Group Activity,Replicate 9 Percent Group Activity,Replicate 10 Percent Group Activity,Replicate 11 Percent Group Activity,Replicate 12 Percent Group Activity
"(210, 220]",0.17516778523489937,0.04798657718120797,0.0643685173886518,0.09487492373398419,0.07233407904548828,0.16510067114094007,0.10189139719341071,0.096979865771812,0.062416107382550254,0.04362416107382543,0.011073825503355705,0.05234899328859048
"(220, 230]",0.19362416107382585,0.099328859060403,0.07046979865771817,0.057962172056131876,0.04436987322893354,0.0979865771812083,0.0939597315436241,0.16006711409396016,0.04194630872483214,0.015100671140939598,0.040268456375838875,0.05838926174496643
"(230, 240]",0.20066889632107116,0.0846153846153848,0.02006688963210701,0.09942231681362118,0.0858416945373465,0.07558528428093664,0.09972636059592566,0.08461538461538477,0.10702341137123755,0.024749163879598624,0.02675585284280935,0.011705685618729101
"(240, 250]",0.030201342281879172,0.052348993288590474,0.010982306284319702,0.08236729713239792,0.08650260999254267,0.12382550335570496,0.1150091519219038,0.08087248322147661,0.04899328859060392,0.02013422818791946,0.04563758389261738,0.014429530201342284
"(250, 260]",0.046153846153846094,0.1334448160535121,0.03283672848890242,0.020674977196716314,0.15310293571163128,0.11806020066889669,0.1340833079963518,0.0668896321070234,0.047157190635451415,0.048160535117056764,0.05585284280936445,0.06822742474916385
"(260, 270]",0.062751677852349,0.1151006711409398,0.06192800488102508,0.03325198291641247,0.21774794929157362,0.07651006711409399,0.18212324588163534,0.05201342281879187,0.08255033557047002,0.02852348993288589,0.06375838926174493,0.04865771812080527
"(270, 280]",0.05939597315436233,0.12483221476510092,0.0256253813300793,0.06589383770591843,0.20357941834451893,0.13926174496644314,0.1659548505186093,0.017114093959731538,0.022483221476510048,0.010738255033557052,0.08355704697986596,0.054026845637583816
"(280, 290]",0.07391304347826093,0.11137123745819423,0.08574034660991188,0.020674977196716314,0.16833890746934227,0.09230769230769241,0.06050471267862579,0.11638795986622105,0.06521739130434787,0.06555183946488295,0.09531772575250862,0.05819397993311029
"(290, 300]",0.13959731543624174,0.07852348993288609,0.11989017693715687,0.011897498474679677,0.49254287844891725,0.13724832214765093,0.04362416107382558,0.19496644295302037,0.016442953020134224,0.021476510067114075,0.07986577181208086,0.049999999999999926
"(300, 310]",0.5781879194630871,0.53993288590604,0.22788285539963415,0.1113483831604637,0.6685309470544353,0.5986577181208051,0.42281879194630895,0.4392617449664427,0.1691275167785234,0.07181208053691278,0.09630872483221477,0.25369127516778534
