Time Elapsed (sec),Replicate 1 Percent Group Activity,Replicate 2 Percent Group Activity,Replicate 3 Percent Group Activity,Replicate 4 Percent Group Activity,Replicate 5 Percent Group Activity,Replicate 6 Percent Group Activity,Replicate 7 Percent Group Activity,Replicate 8 Percent Group Activity,Replicate 9 Percent Group Activity,Replicate 10 Percent Group Activity,Replicate 11 Percent Group Activity,Replicate 12 Percent Group Activity,Replicate 13 Percent Group Activity,Replicate 14 Percent Group Activity,Replicate 15 Percent Group Activity,Replicate 16 Percent Group Activity
"(0, 10]",0.007718120805369128,0.007046979865771814,0.026174496644295296,0.042281879194630834,0.21744966442953,0.01946308724832214,0.093288590604027,0.05033557046979853,0.04530201342281872,0.1331096196868007,0.03020134228187914,0.06107382550335568,0.08456375838926203,0.049217002237136376,0.04563758389261737,0.015436241610738248
"(10, 20]",0.04429530201342273,0.10536912751677863,0.01308724832214766,0.024496644295301982,0.31342281879194595,0.04026845637583883,0.10604026845637618,0.015287099179716629,0.04630872483221467,0.11744966442952999,0.034899328859060365,0.09362416107382568,0.045608108108108,0.11856823266219241,0.01308724832214766,0.02818791946308722
"(20, 30]",0.013087248322147658,0.10906040268456392,0.036241610738254985,0.03422818791946304,0.2859060402684568,0.07080536912751687,0.10872483221476534,0.011558538404175991,0.10872483221476534,0.14243102162565252,0.012416107382550343,0.002348993288590604,0.07919463087248324,0.07457121551081265,0.031208053691275134,0.04731543624161065
"(30, 40]",0.034113712374581905,0.03277591973244143,0.00568561872909699,0.027759197324414706,0.2749163879598666,0.021404682274247473,0.2327759197324413,0.06503158677071705,0.18461538461538513,0.124860646599777,0.04280936454849491,0.042809364548494884,0.0956521739130436,0.06205871423262714,0.0,0.034448160535117
"(40, 50]",0.0030201342281879194,0.08187919463087258,0.09060402684563758,0.07348993288590601,0.22382550335570486,0.016778523489932893,0.11543624161073875,0.05741983594332573,0.16979865771812155,0.13049962714392216,0.022818791946308703,0.0755033557046981,0.11812080536912786,0.04660700969425796,0.02684563758389258,0.021476510067114086
"(50, 60]",0.043624161073825427,0.0681208053691276,0.09899328859060423,0.0758389261744967,0.22885906040268458,0.04966442953020125,0.08657718120805367,0.017524235645041002,0.13456375838926224,0.18008948545861328,0.02651006711409393,0.09127516778523484,0.03724832214765094,0.042878448918717296,0.025838926174496617,0.008389261744966448
"(60, 70]",0.023411371237458182,0.16655518394648844,0.028428093645484907,0.02107023411371237,0.24816053511705716,0.12341137123745878,0.14448160535117102,0.040876997398736466,0.15250836120401387,0.10888145670754346,0.08394648829431445,0.00568561872909699,0.030434782608695633,0.04979561501300622,0.0003344481605351171,0.014046822742474922
"(70, 80]",0.018456375838926162,0.14530201342281918,0.03255033557046975,0.033892617449664396,0.1674496644295301,0.017449664429530196,0.07885906040268459,0.0439970171513795,0.182885906040269,0.1293810589112601,0.02818791946308722,0.019127516778523476,0.026845637583892586,0.05518269947800139,0.007046979865771814,0.016442953020134224
"(80, 90]",0.042281879194630785,0.05134228187919452,0.1060402684563763,0.07046979865771814,0.17449664429530268,0.03892617449664422,0.031208053691275134,0.03579418344519009,0.1885906040268463,0.17300521998508625,0.029530201342281858,0.031208053691275116,0.09563758389261758,0.07952434039390543,0.004013377926421404,0.04127516778523484
"(90, 100]",0.022742474916387936,0.05518394648829421,0.08260869565217406,0.05986622073578594,0.20033444816053522,0.017391304347826084,0.013377926421404689,0.1471571906354512,0.24515050167224023,0.11259754738015595,0.05117056856187281,0.02742474916387956,0.08561872909699016,0.032438478747203535,0.005369127516778525,0.044481605351170496
