Time Elapsed (sec),Replicate 1 Percent Group Activity,Replicate 2 Percent Group Activity,Replicate 3 Percent Group Activity,Replicate 4 Percent Group Activity,Replicate 5 Percent Group Activity,Replicate 6 Percent Group Activity,Replicate 7 Percent Group Activity,Replicate 8 Percent Group Activity,Replicate 9 Percent Group Activity,Replicate 10 Percent Group Activity,Replicate 11 Percent Group Activity,Replicate 12 Percent Group Activity,Replicate 13 Percent Group Activity,Replicate 14 Percent Group Activity,Replicate 15 Percent Group Activity,Replicate 16 Percent Group Activity
"(0, 10]",0.022818791946308706,0.013087248322147658,0.039932885906040196,0.017449664429530196,0.026510067114093924,0.001342281879194631,0.16510067114094026,0.053691275167785116,0.007046979865771814,0.05033557046979856,0.04932885906040259,0.002013422818791946,0.1432885906040271,0.07953020134228204,0.014681208053691275,0.02989627821842588
"(10, 20]",0.029530201342281844,0.019127516778523482,0.036241610738254985,0.0006711409395973155,0.11577181208053708,0.01677852348993289,0.13355704697986634,0.1335570469798658,0.0046979865771812086,0.03422818791946307,0.025838926174496617,0.0006711409395973155,0.1675675675675682,0.07905405405405416,0.04320469798657718,0.020439292251372775
"(20, 30]",0.01577181208053691,0.06409395973154368,0.009731543624161077,0.0010067114093959733,0.08288590604026852,0.0,0.06879194630872489,0.08053691275167787,0.00033557046979865775,0.04563758389261737,0.02550335570469797,0.0,0.16409395973154414,0.015100671140939598,0.041107382550335574,0.0268456375838926
"(30, 40]",0.05652173913043469,0.036789297658862824,0.0,0.015384615384615387,0.018729096989966554,0.0,0.08695652173913042,0.21471571906354545,0.011705685618729103,0.02909698996655516,0.009698996655518398,0.06688963210702338,0.051170568561872826,0.0387959866220735,0.014214046822742474,0.0407418668288234
"(40, 50]",0.01778523489932886,0.014093959731543627,0.0030201342281879194,0.024161073825503334,0.009731543624161077,0.0,0.07818791946308738,0.23187919463087195,0.008389261744966445,0.016107382550335565,0.028859060402684527,0.02483221476510064,0.05302013422818783,0.016107382550335572,0.010486577181208054,0.0613178767541185
"(50, 60]",0.01375838926174497,0.014093959731543627,0.029865771812080513,0.00033557046979865775,0.0030201342281879194,0.0006711409395973155,0.106375838926175,0.1328859060402689,0.002013422818791946,0.02718120805369126,0.01711409395973154,0.0,0.09093959731543634,0.041610738255033496,0.03733221476510067,0.012507626601586327
"(60, 70]",0.07525083612040147,0.015050167224080268,0.0638795986622073,0.0030100334448160534,0.0013377926421404684,0.0003344481605351171,0.0561872909698996,0.11906354515050223,0.0,0.06889632107023407,0.010702341137123749,0.00334448160535117,0.14849498327759245,0.023745819397993303,0.07190635451505016,0.06080875646093042
"(70, 80]",0.05704697986577178,0.0060402684563758404,0.054026845637583816,0.00033557046979865775,0.011744966442953026,0.01375838926174497,0.002348993288590604,0.11073825503355714,0.02449664429530198,0.036912751677852296,0.008724832214765102,0.0,0.15604026845637606,0.057718120805369075,0.02726510067114094,0.04911531421598549
"(80, 90]",0.07617449664429535,0.0010067114093959733,0.02919463087248318,0.0026845637583892616,0.025167785234899306,0.005704697986577183,0.040939597315436164,0.07382550335570463,0.01107382550335571,0.12651006711409435,0.010402684563758395,0.0,0.2285234899328868,0.0030201342281879194,0.051839464882943144,0.032946918852959146
"(90, 100]",0.09464882943143828,0.06220735785953179,0.020401337792642152,0.0003344481605351171,0.05919732441471563,0.029765886287625384,0.0882943143812709,0.19866220735785967,0.025083612040133745,0.11973244147157207,0.013377926421404689,0.0,0.16923076923076977,0.0003344481605351171,0.057885906040268456,0.05199148677409556
"(100, 110]",0.08624161073825508,0.004362416107382551,0.01677852348993288,0.008724832214765103,0.03053691275167782,0.10000000000000045,0.06610738255033555,0.0238255033557047,0.08959731543624173,0.06543624161073829,0.01543624161073826,0.0036912751677852344,0.10604026845637629,0.009060402684563762,0.07172818791946309,0.018608907870652825
"(110, 120]",0.03913043478260864,0.020735785953177238,0.00334448160535117,0.03545150501672235,0.017725752508361198,0.04448160535117047,0.04615384615384607,0.05016722408026747,0.005351170568561874,0.02006688963210702,0.036120401337792596,0.0003344481605351171,0.15250836120401356,0.020401337792642135,0.025501672240802676,0.0088172696868349
"(120, 130]",0.025838926174496627,0.07583892617449679,0.0026845637583892616,0.042281879194630785,0.02080536912751676,0.005369127516778523,0.004026845637583892,0.0865771812080536,0.0030201342281879194,0.0506711409395972,0.011744966442953026,0.002013422818791946,0.16409395973154406,0.008053691275167788,0.04530201342281879,0.007321537522879804
"(130, 140]",0.05067114093959724,0.009395973154362419,0.014429530201342284,0.00771812080536913,0.023489932885906024,0.0,0.058389261744966406,0.17684563758389255,0.015436241610738253,0.04127516778523483,0.03053691275167781,0.0,0.028523489932885882,0.012080536912751684,0.022651006711409395,0.007931665649786455
"(140, 150]",0.026421404682274236,0.014381270903010038,0.008695652173913045,0.0006688963210702342,0.0789297658862877,0.00836120401337793,0.09130434782608737,0.19364548494983333,0.0030100334448160534,0.03444816053511699,0.03311036789297654,0.0,0.0785953177257527,0.006354515050167226,0.07107023411371237,0.007905138339920946
"(150, 160]",0.021140939597315413,0.04362416107382544,0.0,0.0,0.023154362416107375,0.03187919463087244,0.07080536912751677,0.12550335570469823,0.0006711409395973155,0.00604026845637584,0.010402684563758395,0.0,0.10838926174496641,0.0026845637583892616,0.10192953020134228,0.006101281269066503
"(160, 170]",0.07550335570469807,0.02114093959731543,0.0006711409395973155,0.014429530201342284,0.01879194630872482,0.006711409395973156,0.06812080536912757,0.05268456375838917,0.016107382550335565,0.0,0.012080536912751684,0.0,0.042281879194630785,0.00906040268456376,0.02139261744966443,0.03965832824893231
"(170, 180]",0.0598662207357859,0.004013377926421404,0.003678929765886287,0.0003344481605351171,0.009030100334448165,0.03913043478260864,0.06220735785953167,0.052173913043478154,0.04080267558528423,0.0,0.03645484949832772,0.0,0.023745819397993303,0.014715719063545152,0.17349498327759197,0.02979629066585588
"(180, 190]",0.04530201342281875,0.002348993288590604,0.03959731543624155,0.0,0.021812080536912738,0.031879194630872444,0.08255033557046991,0.025167785234899324,0.05536912751677843,0.009060402684563762,0.0644295302013423,0.0,0.0399328859060402,0.012751677852349,0.12416107382550336,0.040268456375839014
"(190, 200]",0.06778523489932889,0.0046979865771812086,0.07550335570469816,0.03187919463087246,0.046644295302013326,0.05134228187919455,0.04563758389261738,0.02416107382550333,0.17114093959731602,0.0647651006711409,0.06308724832214767,0.0,0.2083892617449666,0.03255033557046977,0.07130872483221476,0.0960951799877977
