Time Elapsed (sec),Replicate 1 Percent Group Activity,Replicate 2 Percent Group Activity,Replicate 3 Percent Group Activity,Replicate 4 Percent Group Activity,Replicate 5 Percent Group Activity,Replicate 6 Percent Group Activity,Replicate 7 Percent Group Activity,Replicate 8 Percent Group Activity,Replicate 9 Percent Group Activity,Replicate 10 Percent Group Activity,Replicate 11 Percent Group Activity,Replicate 12 Percent Group Activity,Replicate 13 Percent Group Activity,Replicate 14 Percent Group Activity,Replicate 15 Percent Group Activity,Replicate 16 Percent Group Activity
"(0, 10]",0.08791946308724857,0.0036912751677852344,0.07953020134228199,0.07348993288590608,0.07114093959731548,0.12382550335570502,0.033929903057419795,0.18456375838926206,0.10939597315436256,0.009060402684563762,0.034899328859060344,0.0067114093959731525,0.17486950037285637,0.18489932885906044,0.028859060402684537,0.021812080536912734
"(10, 20]",0.0681208053691276,0.011073825503355708,0.04731543624161065,0.04261744966442947,0.11879194630872497,0.11342281879194645,0.0018642803877703207,0.3258389261744967,0.15671140939597322,0.025503355704697972,0.08087248322147661,0.0006101281269066504,0.2004504504504508,0.2211409395973155,0.07013422818791946,0.04362416107382544
"(20, 30]",0.17416107382550367,0.00033557046979865775,0.040604026845637506,0.033557046979865744,0.08221476510067124,0.10201342281879186,0.002237136465324385,0.24127516778523445,0.1610738255033561,0.02080536912751677,0.05906040268456369,0.004575960951799877,0.24496644295302114,0.10201342281879205,0.13791946308724867,0.07684563758389265
"(30, 40]",0.3153846153846151,0.014046822742474922,0.004013377926421404,0.007357859531772577,0.11739130434782606,0.19096989966555208,0.004459308807134896,0.3341137123745819,0.06956521739130439,0.005685618729096991,0.0364548494983277,0.05047126786257238,0.18989223337049452,0.13678929765886305,0.025418060200668866,0.06588628762541814
"(40, 50]",0.29597315436241567,0.02483221476510066,0.0026845637583892616,0.001342281879194631,0.18557046979865835,0.21073825503355756,0.0063385533184190926,0.2124161073825508,0.03322147651006708,0.0010067114093959733,0.03389261744966438,0.050640634533252064,0.17971662938105948,0.12751677852349014,0.005704697986577183,0.09127516778523502
"(50, 60]",0.24127516778523497,0.011744966442953022,0.0369127516778523,0.013087248322147658,0.09228187919463088,0.20503355704698015,0.07382550335570451,0.24395973154362416,0.045637583892617385,0.0016778523489932886,0.024161073825503337,0.038743136058572325,0.09470544369873203,0.13523489932885915,0.0060402684563758404,0.13523489932885938
"(60, 70]",0.24314381270903007,0.0,0.07625418060200675,0.020735785953177256,0.13979933110367923,0.14548494983277654,0.12337421033073206,0.2859531772575249,0.045819397993310924,0.016053511705685614,0.007357859531772577,0.026147765278200046,0.11928651059085849,0.24414715719063554,0.0016722408026755853,0.07725752508361217
"(70, 80]",0.1473154362416111,0.00033557046979865775,0.05402684563758378,0.01375838926174497,0.09228187919463103,0.10503355704697986,0.0518269947800148,0.3469798657718123,0.05033557046979855,0.0036912751677852344,0.02751677852348992,0.01525320317266625,0.10253542132736738,0.19161073825503386,0.01879194630872482,0.06409395973154361
"(80, 90]",0.14966442953020145,0.0,0.013087248322147657,0.0010067114093959733,0.15268456375838962,0.1587248322147653,0.05592841163310949,0.3120805369127521,0.06510067114093963,0.004026845637583892,0.08624161073825513,0.020439292251372775,0.12639821029082748,0.18060200668896378,0.09395973154362433,0.08255033557046983
"(90, 100]",0.25585284280936477,0.03177257525083609,0.019732441471571893,0.004682274247491639,0.16655518394648883,0.18729096989966587,0.11222593831289465,0.20635451505016764,0.03745819397993305,0.00334448160535117,0.03745819397993308,0.017634539373669798,0.09327387588257137,0.06442953020134225,0.05752508361204005,0.05484949832775912
"(100, 110]",0.19395973154362461,0.011744966442953024,0.09697986577181254,0.0030201342281879194,0.13724832214765167,0.30167785234899347,0.07121551081282607,0.24127516778523492,0.001342281879194631,0.02751677852348992,0.10604026845637587,0.0268456375838926,0.16032811334824776,0.0966442953020135,0.029865771812080513,0.07348993288590615
"(110, 120]",0.1454849498327763,0.002006688963210702,0.012040133779264219,0.004347826086956522,0.12842809364548513,0.18795986622073654,0.0981047937569674,0.22073578595317755,0.008695652173913045,0.11872909698996682,0.0197324414715719,0.03526907874733966,0.17577108881456735,0.0963210702341142,0.04983277591973238,0.013377926421404689
"(120, 130]",0.20134228187919515,0.0006711409395973155,0.14060402684563772,0.03355704697986573,0.021812080536912734,0.09597315436241599,0.05928411633109606,0.32785234899328825,0.04731543624161066,0.12852348993288631,0.04664429530201332,0.003965832824893227,0.27777777777777835,0.10033557046979874,0.03456375838926172,0.04228187919463083
"(130, 140]",0.12953020134228235,0.0,0.120469798657719,0.0,0.1053691275167784,0.1889261744966447,0.0507084265473526,0.3446308724832216,0.0036912751677852344,0.17718120805369178,0.09295302013422815,0.0003050640634533252,0.323266219239374,0.052348993288590516,0.09496644295302027,0.03590604026845634
"(140, 150]",0.12207357859531809,0.003678929765886287,0.09096989966555201,0.004682274247491639,0.20334448160535165,0.2548494983277595,0.0940170940170938,0.39163879598662227,0.005351170568561874,0.09732441471571927,0.13210702341137173,0.006384919428397687,0.2887402452619851,0.1949832775919733,0.07491638795986624,0.010367892976588633
"(150, 160]",0.17550335570469824,0.0010067114093959733,0.09093959731543617,0.0,0.18691275167785282,0.169127516778524,0.05592841163310949,0.15134228187919493,0.0036912751677852344,0.09664429530201359,0.09093959731543634,0.001525320317266626,0.11782252050708401,0.09093959731543637,0.14597315436241645,0.0261744966442953
