Time Elapsed (sec),Replicate 1 Percent Group Activity,Replicate 2 Percent Group Activity,Replicate 3 Percent Group Activity,Replicate 4 Percent Group Activity,Replicate 5 Percent Group Activity,Replicate 6 Percent Group Activity,Replicate 7 Percent Group Activity,Replicate 8 Percent Group Activity,Replicate 9 Percent Group Activity,Replicate 10 Percent Group Activity,Replicate 11 Percent Group Activity,Replicate 12 Percent Group Activity,Replicate 13 Percent Group Activity,Replicate 14 Percent Group Activity,Replicate 15 Percent Group Activity
"(890, 900]",0.5993311036789292,0.6949832775919724,0.5076923076923078,0.5836120401337783,0.6879598662207361,0.6347826086956512,0.596060943887031,0.6889632107023383,0.5932885906040272,0.5677852348993291,0.6362416107382542,0.5365771812080536,0.6449664429530194,0.46905294556301236,0.6892617449664425
"(900, 910]",0.5687919463087239,0.7365771812080534,0.5332214765100669,0.5973154362416102,0.6781879194630881,0.7432885906040266,0.6070096942580152,0.7498135719612208,0.43645484949832786,0.7377926421404674,0.6327759197324413,0.6311036789297657,0.6816053511705674,0.6737272389446273,0.7210702341137126
"(910, 920]",0.6548494983277582,0.7959866220735796,0.3866220735785955,0.6183946488294317,0.8030100334448173,0.7374581939799337,0.6889632107023385,0.771088814567072,0.5434782608695652,0.7147651006711424,0.7086956521739125,0.6147157190635443,0.6593959731543623,0.6912751677852312,0.7318791946308709
"(920, 930]",0.6882550335570468,0.7493288590604025,0.429530201342282,0.6046979865771808,0.711744966442953,0.7694630872483218,0.6815809097688275,0.6360924683072329,0.6168350168350168,0.6882943143812693,0.5878787878787868,0.579461279461279,0.682214765100671,0.6133482475764349,0.6939597315436242
"(930, 940]",0.6677852348993284,0.7734899328859075,0.4456375838926176,0.5372483221476503,0.7516778523489942,0.7895973154362429,0.7386278896345977,0.6767337807606244,0.46287625418060174,0.6922818791946288,0.6103678929765886,0.6662207357859524,0.7006688963210707,0.4979561501300637,0.7033444816053506
"(940, 950]",0.6645484949832763,0.6752508361204004,0.4120401337792645,0.6103678929765882,0.765551839464883,0.7471571906354499,0.657004830917873,0.6997398736529145,0.5772575250836119,0.7364548494983278,0.5939799331103679,0.5297658862876261,0.5749163879598663,0.5013006317354138,0.7344481605351162
"(950, 960]",0.5936241610738254,0.6771812080536918,0.5298657718120813,0.6328859060402675,0.6989932885906034,0.7171140939597297,0.6431767337807588,0.7229679343773276,0.4604026845637583,0.5449664429530195,0.6456375838926163,0.5063758389261738,0.6949664429530198,0.5731387953610165,0.6616161616161611
"(960, 970]",0.5761744966442943,0.6892617449664417,0.5332214765100666,0.6634228187919455,0.7614093959731553,0.6325503355704694,0.685309470544367,0.6196868008948526,0.5593959731543612,0.6496644295302014,0.6788590604026843,0.6097315436241603,0.787919463087248,0.6038647342995161,0.6290969899665539
"(970, 980]",0.6478260869565196,0.7143812709030103,0.3715719063545151,0.6665551839464877,0.5996655518394644,0.5093645484949829,0.6462281679672972,0.7094017094017065,0.5719063545150499,0.6769230769230772,0.7133779264214046,0.6254180602006688,0.7421404682274253,0.5238627889634611,0.6060402684563748
"(980, 990]",0.5802013422818795,0.6875838926174487,0.503020134228189,0.6285234899328859,0.6818791946308725,0.6577181208053685,0.6651752423564476,0.6987322893363149,0.5147651006711406,0.6295302013422809,0.623825503355704,0.639261744966442,0.6959731543624159,0.6254180602006671,0.7140468227424761
"(990, 1000]",0.6040268456375835,0.726845637583892,0.5436241610738246,0.5134228187919467,0.6295302013422814,0.6030201342281878,0.5920954511558536,0.68008948545861,0.5634228187919458,0.6775167785234897,0.6392617449664424,0.5755033557046983,0.7604026845637583,0.5626398210290816,0.6540268456375846
"(1000, 1010]",0.5842809364548485,0.673913043478261,0.49230769230769217,0.6076923076923074,0.6518394648829418,0.6949832775919724,0.6298773690078023,0.6670382757339256,0.5056856187290972,0.6595317725752505,0.6678929765886289,0.4866220735785948,0.6752508361204007,0.4723151244890377,0.6695652173913048
"(1010, 1020]",0.5526845637583887,0.6006711409395962,0.5895973154362407,0.6694630872483214,0.6963087248322137,0.6620805369127511,0.7550335570469778,0.6726323639075303,0.5409395973154361,0.5154362416107385,0.7191275167785225,0.6459731543624152,0.6369127516778518,0.4272930648769574,0.6224832214765106
"(1020, 1030]",0.6312080536912752,0.7013422818791952,0.44899328859060494,0.5506711409395965,0.6614093959731538,0.6083892617449657,0.6785980611483937,0.6942580164056653,0.6308724832214764,0.4580536912751676,0.7251677852349002,0.6070469798657716,0.6953020134228194,0.5063385533184185,0.7204697986577171
"(1030, 1040]",0.605685618729097,0.680267558528427,0.51505016722408,0.5916387959866214,0.629765886287624,0.6190635451505012,0.5369751021924947,0.669639539204755,0.5434782608695657,0.6785953177257518,0.6785953177257514,0.6394648829431425,0.7558528428093639,0.4377554812337426,0.5451505016722412
"(1040, 1050]",0.5922818791946305,0.6496644295302018,0.5610738255033565,0.4818791946308722,0.6926174496644287,0.6694630872483224,0.5969425801640559,0.7997762863534649,0.5791946308724832,0.6255033557046978,0.6503355704697981,0.46577181208053753,0.769463087248322,0.5290827740492159,0.6416107382550325
"(1050, 1060]",0.5798657718120795,0.7640939597315448,0.45335570469798686,0.6449664429530192,0.6966442953020134,0.6224832214765096,0.6573452647278126,0.7155108128262456,0.5568561872909691,0.6157718120805347,0.5926174496644288,0.6043624161073822,0.7244966442953018,0.550335570469799,0.6859060402684567
"(1060, 1070]",0.6505016722408017,0.5892976588628759,0.5521739130434781,0.6434782608695653,0.6190635451505009,0.6120401337792637,0.6629505759940513,0.7342995169082089,0.5510067114093962,0.4959866220735789,0.5675585284280937,0.6892976588628751,0.7635451505016727,0.5458937198067622,0.5638795986622087
"(1070, 1080]",0.5073825503355706,0.5617449664429528,0.5580536912751677,0.6731543624161062,0.5768456375838923,0.514429530201343,0.6208053691275145,0.5846383296047714,0.47046979865771893,0.5211409395973162,0.7637583892617457,0.6006711409395964,0.6869127516778519,0.47390007457121575,0.6328859060402683
"(1080, 1090]",0.4799331103678922,0.5327759197324409,0.5053511705685616,0.5953177257525085,0.547491638795986,0.6852842809364544,0.6793013749535469,0.747677443329614,0.5484949832775918,0.587290969899665,0.6896321070234097,0.5204013377926424,0.6795986622073572,0.4819769602378298,0.6869565217391306
"(1090, 1100]",0.5912751677852341,0.6379194630872477,0.6473154362416108,0.556375838926174,0.6436241610738253,0.6627516778523487,0.6853094705443677,0.7266964951528687,0.5375838926174493,0.5513422818791938,0.5929530201342279,0.5389261744966444,0.6946308724832223,0.4809843400447432,0.74496644295302
"(1100, 1110]",0.6137583892617441,0.6432885906040265,0.669127516778523,0.6006711409395965,0.6197986577181192,0.6298657718120806,0.5645041014168526,0.5645041014168515,0.5493288590604027,0.571140939597316,0.5926174496644284,0.663422818791945,0.733892617449664,0.45376584638329676,0.6389261744966441
"(1110, 1120]",0.41739130434782595,0.643812709030099,0.5401337792642135,0.5183946488294316,0.6695652173913035,0.700668896321069,0.5904868078781115,0.6339650687476749,0.5976588628762539,0.6652173913043468,0.6722408026755843,0.6056856187290959,0.7183946488294312,0.391304347826088,0.6110367892976576
"(1120, 1130]",0.5865771812080534,0.6442953020134213,0.6724832214765092,0.5939597315436242,0.6053691275167777,0.5865771812080528,0.6398210290827724,0.6088739746457856,0.5305369127516781,0.6523489932885893,0.6751677852348986,0.6654362416107376,0.7053691275167779,0.37546607009694216,0.6499999999999988
"(1130, 1140]",0.4540268456375837,0.5315436241610744,0.5483221476510065,0.5422818791946303,0.5597315436241624,0.5543624161073823,0.4865771812080536,0.6073825503355704,0.5590604026845637,0.616442953020135,0.6258389261744963,0.5748322147650998,0.6315436241610728,0.3825503355704699,0.5546979865771815
"(1140, 1150]",0.4163879598662209,0.5454849498327754,0.6394648829431439,0.6227424749163873,0.5314381270903006,0.5816053511705688,0.5867707172054986,0.6793013749535463,0.6093645484949826,0.698662207357859,0.6364548494983278,0.5588628762541801,0.6471571906354509,0.49758454106280237,0.5943143812709019
"(1150, 1160]",0.5453020134228193,0.6815436241610741,0.5288590604026846,0.5989932885906041,0.5255033557046975,0.4791946308724841,0.5995525727069345,0.6457867263236378,0.4580536912751677,0.6399328859060395,0.6724832214765091,0.5244966442953016,0.7107382550335561,0.5764354958985829,0.7275167785234902
"(1160, 1170]",0.49328859060402713,0.5932885906040276,0.4721476510067113,0.5956375838926171,0.7063758389261738,0.5587248322147643,0.6304996271439205,0.577181208053692,0.5986577181208049,0.6432885906040259,0.6144295302013412,0.45704697986577253,0.6322147651006699,0.5648769574944068,0.6567114093959727
"(1170, 1180]",0.5130434782608703,0.561872909698997,0.5672240802675583,0.5622073578595318,0.565217391304348,0.6133779264214047,0.6417688591601627,0.67447045707915,0.6785953177257515,0.6568561872909694,0.6073578595317728,0.440468227424749,0.7886287625418072,0.5087328130806399,0.6284280936454844
"(1180, 1190]",0.47751677852349006,0.5778523489932874,0.4983221476510067,0.4701342281879189,0.6211409395973156,0.40536912751677884,0.6428038777032049,0.7058165548098408,0.5117449664429526,0.5365771812080531,0.6328859060402685,0.5627516778523477,0.6969798657718113,0.4914243102162569,0.6221476510067109
