Time Elapsed (sec),Replicate 1 Percent Group Activity,Replicate 2 Percent Group Activity,Replicate 3 Percent Group Activity,Replicate 4 Percent Group Activity,Replicate 5 Percent Group Activity,Replicate 6 Percent Group Activity,Replicate 7 Percent Group Activity,Replicate 8 Percent Group Activity,Replicate 9 Percent Group Activity,Replicate 10 Percent Group Activity,Replicate 11 Percent Group Activity,Replicate 12 Percent Group Activity
"(150, 160]",0.01073825503355705,0.024161073825503327,0.0016778523489932886,0.08456375838926171,0.10570469798657747,0.06006711409395962,0.024832214765100648,0.012080536912751684,0.06275167785234895,0.0818791946308725,0.028523489932885913,0.15234899328859122
"(160, 170]",0.001342281879194631,0.04664429530201333,0.03657718120805364,0.06375838926174496,0.10671140939597337,0.022818791946308696,0.0046979865771812086,0.06409395973154362,0.035906040268456306,0.056711409395973064,0.018120805369127507,0.15201342281879232
"(170, 180]",0.005351170568561874,0.0026755852842809363,0.05183946488294301,0.03511705685618727,0.0558528428093645,0.028093645484949834,0.020066889632107017,0.008695652173913047,0.038127090301003294,0.1755852842809368,0.02274247491638794,0.06722408026755859
"(180, 190]",0.07718120805369129,0.05033557046979855,0.05503355704697978,0.024832214765100655,0.01677852348993289,0.044630872483221416,0.005369127516778525,0.02248322147651005,0.02114093959731542,0.01610738255033557,0.02718120805369125,0.14093959731543665
"(190, 200]",0.16778523489932973,0.039932885906040196,0.07114093959731554,0.01946308724832213,0.04060402684563753,0.02684563758389259,0.015771812080536924,0.0010067114093959733,0.025167785234899306,0.07147651006711407,0.06912751677852359,0.09697986577181225
"(200, 210]",0.15919732441471626,0.015384615384615384,0.016722408026755856,0.05518394648829426,0.1518394648829436,0.01404682274247492,0.0026755852842809363,0.027090301003344464,0.00568561872909699,0.10334448160535123,0.11705685618729147,0.10735785953177282
"(210, 220]",0.06476510067114104,0.02885906040268452,0.009731543624161077,0.0275167785234899,0.15738255033557064,0.062416107382550386,0.00033557046979865775,0.010067114093959734,0.031208053691275123,0.06241610738255028,0.00906040268456376,0.19161073825503347
"(220, 230]",0.01946308724832215,0.021140939597315424,0.051006711409395895,0.03959731543624154,0.09060402684563781,0.02986577181208051,0.0016778523489932886,0.01778523489932886,0.025167785234899306,0.04932885906040262,0.03511705685618725,0.14664429530201425
"(230, 240]",0.07290969899665567,0.11337792642140487,0.05384615384615372,0.06254180602006688,0.05953177257525079,0.020401337792642124,0.0,0.013712374581939805,0.026421404682274247,0.05819397993311029,0.017785234899328855,0.1113712374581944
"(240, 250]",0.04966442953020132,0.11208053691275187,0.033892617449664375,0.03087248322147648,0.08624161073825526,0.01375838926174497,0.0,0.0033557046979865767,0.04496644295302004,0.052348993288590495,0.03221476510067109,0.06107382550335564
"(250, 260]",0.012709030100334456,0.08327759197324437,0.03411371237458189,0.033779264214046756,0.0886287625418061,0.021070234113712363,0.020401337792642128,0.013377926421404689,0.01638795986622073,0.053177257525083545,0.005016722408026757,0.04882943143812699
"(260, 270]",0.005033557046979866,0.04664429530201337,0.0057046979865771836,0.017785234899328848,0.10838926174496671,0.0228187919463087,0.2,0.004362416107382551,0.025838926174496634,0.10167785234899329,0.04328859060402677,0.053020134228187826
"(270, 280]",0.07550335570469784,0.0476510067114093,0.012751677852348998,0.001342281879194631,0.1479865771812084,0.04597315436241604,0.16040268456375872,0.0026845637583892616,0.013087248322147658,0.14395973154362443,0.1261744966442957,0.06476510067114101
"(280, 290]",0.1264214046822746,0.040802675585284234,0.009698996655518396,0.04983277591973236,0.14882943143812766,0.015050167224080268,0.05819397993311034,0.02274247491638794,0.01404682274247492,0.1143812709030103,0.13411371237458253,0.11304347826087029
"(290, 300]",0.3597315436241612,0.309060402684564,0.3013422818791946,0.2758389261744967,0.1312080536912751,0.028523489932885875,0.06543624161073822,0.1560402684563758,0.05738255033557039,0.06677852348993285,0.10973154362416115,0.06476510067114088
"(300, 310]",0.7704697986577191,0.7691275167785233,0.7912751677852363,0.7439597315436245,0.6580536912751681,0.42684563758389266,0.5372483221476508,0.5208053691275163,0.014093959731543627,0.05335570469798648,0.16476510067114133,0.1137583892617452
"(310, 320]",0.7070234113712368,0.7003344481605335,0.734448160535116,0.7494983277591974,0.751505016722407,0.6682274247491626,0.7150501672240805,0.6769230769230765,0.5301003344481608,0.5889632107023408,0.6311036789297656,0.6498327759197321
"(320, 330]",0.7016778523489924,0.7546979865771819,0.7647651006711415,0.7446308724832216,0.7751677852349,0.7463087248322132,0.7775167785234908,0.6456375838926166,0.8013422818791957,0.8718120805369145,0.7557046979865775,0.764765100671141
"(330, 340]",0.6510067114093967,0.7315436241610721,0.6989932885906045,0.7489932885906035,0.7110738255033554,0.7231543624161069,0.761409395973155,0.6999999999999992,0.7422818791946311,0.8597315436241622,0.6798657718120794,0.739597315436242
"(340, 350]",0.5444816053511707,0.7511705685618731,0.7973244147157207,0.6494983277591969,0.7127090301003342,0.720735785953177,0.7458193979933114,0.7983277591973252,0.7996655518394652,0.7779264214046825,0.6505016722408031,0.7096989966555185
"(350, 360]",0.6469798657718109,0.6486577181208043,0.7526845637583901,0.677181208053691,0.7255033557046977,0.7154362416107368,0.6946308724832214,0.8151006711409408,0.773154362416107,0.7345637583892607,0.6164429530201335,0.6781879194630873
"(360, 370]",0.5379194630872488,0.7087248322147646,0.6852348993288592,0.7486577181208056,0.720469798657717,0.7083892617449675,0.6926174496644292,0.7929530201342287,0.8453020134228205,0.7785234899328863,0.6040268456375831,0.7040268456375834
"(370, 380]",0.5926421404682264,0.7187290969899648,0.7575250836120394,0.7565217391304356,0.6976588628762541,0.6769230769230759,0.7555183946488292,0.8026755852842818,0.8093645484949855,0.7652173913043488,0.6387959866220743,0.6605351170568559
"(380, 390]",0.5617449664429524,0.6892617449664425,0.7607382550335565,0.7325503355704692,0.7791946308724833,0.6355704697986568,0.7469798657718125,0.7812080536912767,0.7369127516778521,0.7322147651006701,0.6946308724832215,0.6573825503355701
"(390, 400]",0.5498327759197326,0.7284280936454856,0.742809364548496,0.7949832775919732,0.7772575250836127,0.6270903010033435,0.760869565217392,0.7949832775919744,0.8454849498327784,0.7862876254180612,0.7247491638795988,0.7026755852842791
"(400, 410]",0.6197986577181204,0.6697986577181188,0.8281879194630895,0.7674496644295311,0.8104026845637596,0.6932885906040254,0.7828859060402683,0.7577181208053683,0.7922818791946319,0.7234899328859049,0.7040268456375839,0.748993288590605
"(410, 420]",0.5637583892617446,0.8345637583892633,0.6741610738255029,0.7848993288590619,0.7399328859060409,0.7255033557046972,0.789932885906041,0.7718120805369136,0.660067114093959,0.7573825503355716,0.631208053691274,0.7469798657718116
"(420, 430]",0.5792642140468226,0.8023411371237469,0.7789297658862876,0.7692307692307709,0.7755852842809378,0.7060200668896317,0.7043478260869549,0.7936454849498337,0.7575250836120413,0.7568561872909704,0.6036789297658857,0.7297658862876247
"(430, 440]",0.6842281879194638,0.7493288590604029,0.7385906040268454,0.756040268456377,0.7550335570469795,0.7134228187919458,0.7295302013422813,0.8258389261744984,0.7805369127516776,0.7546979865771812,0.7432885906040269,0.7654362416107378
"(440, 450]",0.7154362416107382,0.7516778523489938,0.7842281879194637,0.8073825503355719,0.6929530201342289,0.6751677852348985,0.8063758389261763,0.7791946308724846,0.7855704697986585,0.6614093959731535,0.7489932885906041,0.6194630872483218
"(450, 460]",0.6545150501672234,0.7237458193979929,0.7632107023411366,0.7826086956521754,0.7086956521739133,0.7913043478260885,0.7819397993311037,0.7765886287625416,0.7314381270903012,0.6816053511705686,0.6468227424749168,0.6983277591973245
"(460, 470]",0.6372483221476506,0.7046979865771817,0.7375838926174493,0.8057046979865783,0.7508361204013364,0.7882943143812724,0.817056856187293,0.8140939597315465,0.7123745819397995,0.6926421404682267,0.672240802675585,0.614429530201342
"(470, 480]",0.6298657718120807,0.7503355704697993,0.7708053691275167,0.7671140939597324,0.708724832214765,0.7711409395973158,0.8171140939597331,0.8093645484949851,0.7375838926174495,0.713422818791947,0.745973154362417,0.6280936454849497
"(480, 490]",0.620401337792642,0.6622073578595314,0.7665551839464882,0.8140468227424762,0.7677852348993296,0.7338926174496635,0.8016778523489945,0.8033557046979873,0.7651006711409396,0.6684563758389251,0.7211409395973148,0.6100671140939589
"(490, 500]",0.5959731543624158,0.7218120805369126,0.7885906040268471,0.8456375838926189,0.8040133779264221,0.8036789297658868,0.8428093645484962,0.7976588628762543,0.7618729096989969,0.7321070234113713,0.7137123745819399,0.6297658862876252
"(500, 510]",0.6359060402684558,0.7604026845637591,0.7755033557046992,0.7922818791946314,0.7657718120805371,0.7862416107382556,0.7771812080536918,0.7815436241610749,0.7389261744966445,0.6741610738255023,0.7285234899328875,0.7147651006711406
"(510, 520]",0.6304347826086943,0.7481605351170587,0.756521739130435,0.7812709030100341,0.7604026845637583,0.7271812080536899,0.7644295302013434,0.8211409395973169,0.747986577181209,0.619463087248321,0.6426174496644302,0.679194630872483
"(520, 530]",0.576174496644296,0.6694630872483212,0.711073825503357,0.7580536912751699,0.74515050167224,0.7779264214046826,0.7983277591973251,0.8327759197324428,0.6642140468227415,0.7237458193979934,0.7117056856187275,0.6959866220735774
"(530, 540]",0.5779264214046815,0.760200668896321,0.7458193979933107,0.7043478260869572,0.7573825503355707,0.794295302013425,0.7664429530201344,0.8221476510067134,0.7261744966442946,0.7181208053691268,0.6973154362416096,0.723489932885907
