time,group,activity
ethanol,yw.32B,0.8308219178082207
ethanol,yw.32B,0.8075342465753431
ethanol,yw.32B,0.7561872909699
ethanol,yw.32B,0.6431438127090301
ethanol,yw.32B,0.7959866220735787
ethanol,yw.32B,0.7147157190635448
recovery,yw.32B,0.4492915734526475
recovery,yw.32B,0.6862416107382545
recovery,yw.32B,0.586577181208053
recovery,yw.32B,0.6446308724832218
recovery,yw.32B,0.6939597315436231
recovery,yw.32B,0.6630872483221487
recovery,yw.32B,0.6812080536912756
recovery,yw.32B,0.7046979865771801
recovery,yw.32B,0.5855704697986575
recovery,yw.32B,0.6480238627889614
recovery,yw.32B,0.6805369127516786
recovery,yw.32B,0.6553691275167776
recovery,yw.32B,0.6651006711409385
recovery,yw.32B,0.6593959731543617
recovery,yw.32B,0.7328859060402687
recovery,yw.32B,0.6214046822742462
