Time Elapsed (sec),Replicate 1 Percent Group Activity,Replicate 2 Percent Group Activity,Replicate 3 Percent Group Activity,Replicate 4 Percent Group Activity,Replicate 5 Percent Group Activity,Replicate 6 Percent Group Activity,Replicate 7 Percent Group Activity,Replicate 8 Percent Group Activity,Replicate 9 Percent Group Activity,Replicate 10 Percent Group Activity,Replicate 11 Percent Group Activity,Replicate 12 Percent Group Activity,Replicate 13 Percent Group Activity,Replicate 14 Percent Group Activity,Replicate 15 Percent Group Activity,Replicate 16 Percent Group Activity
"(0, 10]",0.7520134228187915,0.3083892617449664,0.15738255033557128,0.5241610738255029,0.3315436241610741,0.5892255892255889,0.542760942760943,0.628126906650396,0.06213151927437628,0.1417882528993642,0.04511784511784505,0.021324354657687967,0.20437710437710455,0.1515151515151517,0.3289562289562289,0.3202394313505431
"(10, 20]",0.6419463087248312,0.5718120805369128,0.1473154362416113,0.6077181208053685,0.2936241610738257,0.635234899328858,0.586241610738254,0.6226357535082352,0.11931394481730019,0.08389261744966425,0.07583892617449668,0.017151379567486944,0.1442953020134228,0.18691275167785268,0.3174496644295297,0.10067114093959709
"(20, 30]",0.6459731543624158,0.5694630872483212,0.3661073825503358,0.6016778523489921,0.23959731543624221,0.6167785234899312,0.49328859060402697,0.5643685173886517,0.24422073079791243,0.10924683072334056,0.018456375838926176,0.0011185682326621924,0.2875838926174495,0.20771812080536944,0.2352348993288594,0.03206562266964949
"(30, 40]",0.6244147157190626,0.4638795986622074,0.21103678929765904,0.5344481605351171,0.27257525083612,0.6454849498327747,0.5876254180602001,0.561568865916691,0.11371237458193965,0.0966183574879225,0.011036789297658868,0.0393905611296915,0.372240802675585,0.11705685618729118,0.28795986622073577,0.036046079524340344
"(40, 50]",0.6459731543624148,0.45436241610738287,0.2312080536912751,0.5187919463087244,0.32483221476510077,0.6107382550335559,0.5721476510067125,0.5201342281879193,0.12378821774794904,0.06077554064131231,0.03322147651006706,0.0428784489187173,0.354697986577181,0.13322147651006733,0.37516778523489946,0.07867263236390735
"(50, 60]",0.6802013422818777,0.4805369127516782,0.2704697986577181,0.5516778523489926,0.21107382550335588,0.6573825503355708,0.5523489932885908,0.5582672361195846,0.17263236390753187,0.006711409395973156,0.03456375838926172,0.14727815063385583,0.37818791946308733,0.09093959731543623,0.38389261744966485,0.17449664429530212
"(60, 70]",0.636454849498327,0.5301003344481596,0.20668896321070282,0.7314381270902999,0.2595317725752515,0.6983277591973228,0.6602006688963212,0.5506232897537232,0.15013006317354158,0.04162021553325893,0.014715719063545152,0.08732813080639144,0.36187290969899655,0.20234113712374588,0.2936454849498326,0.22185061315496077
"(70, 80]",0.7208053691275161,0.5298657718120803,0.24328859060402708,0.6744966442953011,0.3063758389261747,0.6862416107382548,0.5838926174496638,0.5719951189749841,0.09694258016405641,0.08873974645786702,0.05134228187919455,0.08538404175988049,0.41610738255033564,0.2164429530201347,0.3637583892617451,0.2792692020879949
"(80, 90]",0.6013377926421396,0.6698996655518386,0.2013377926421406,0.5856187290969894,0.37090301003344467,0.5886287625418059,0.5976588628762536,0.4908470369221217,0.1285767372723892,0.09067261241174261,0.1347826086956527,0.03939056112969148,0.373244147157191,0.17157190635451555,0.41304347826087007,0.217391304347826
"(90, 100]",0.6248322147651001,0.5040268456375846,0.22550335570469832,0.6701342281879186,0.376174496644295,0.6765100671140933,0.672147651006711,0.6574619919329802,0.11334824757643522,0.12453392990305731,0.13959731543624207,0.018269947800149133,0.29899328859060365,0.2671140939597309,0.3328859060402686,0.2964205816554818
