Time Elapsed (sec),Replicate 1 Percent Group Activity,Replicate 2 Percent Group Activity,Replicate 3 Percent Group Activity,Replicate 4 Percent Group Activity,Replicate 5 Percent Group Activity,Replicate 6 Percent Group Activity,Replicate 7 Percent Group Activity,Replicate 8 Percent Group Activity,Replicate 9 Percent Group Activity,Replicate 10 Percent Group Activity,Replicate 11 Percent Group Activity,Replicate 12 Percent Group Activity,Replicate 13 Percent Group Activity,Replicate 14 Percent Group Activity,Replicate 15 Percent Group Activity,Replicate 16 Percent Group Activity
"(0, 10]",0.1449664429530204,0.18422818791946363,0.03489932885906039,0.051342281879194526,0.0763760049474336,0.05510204081632644,0.12602535421327346,0.26006711409395966,0.05053191489361696,0.20585106382978763,0.16744966442953063,0.07651006711409399,0.08322147651006707,0.11107382550335616,0.08825503355704716,0.025167785234899306
"(10, 20]",0.1503355704697986,0.22986577181208082,0.0073825503355704715,0.07852348993288599,0.10555216595485065,0.03020134228187919,0.08277404921700203,0.17248322147651057,0.09630872483221493,0.2010067114093962,0.1449664429530206,0.0969798657718122,0.17181208053691346,0.14664429530201367,0.01610738255033557,0.06610738255033549
"(20, 30]",0.13959731543624207,0.28724832214765084,0.07114093959731554,0.09597315436241621,0.0814521049420379,0.06677852348993296,0.08575689783743452,0.1147651006711411,0.017449664429530196,0.17785234899328906,0.14530201342281937,0.09496644295302012,0.16006711409396,0.11409395973154408,0.1302013422818794,0.04127516778523485
"(30, 40]",0.15685618729097028,0.36454849498327724,0.09531772575250842,0.026421404682274243,0.0714502888415932,0.01672240802675585,0.10813823857302095,0.18093645484949858,0.006688963210702343,0.14180602006688967,0.14481605351170623,0.07090301003344487,0.10434782608695665,0.24515050167224023,0.09498327759197345,0.02642140468227423
"(40, 50]",0.1583892617449667,0.3359060402684569,0.07449664429530206,0.040939597315436164,0.0567419158023186,0.029530201342281844,0.0145413870246085,0.1674496644295305,0.08691275167785266,0.09060402684563766,0.1379194630872487,0.06845637583892618,0.06140939597315428,0.27617449664429505,0.11208053691275204,0.010067114093959736
"(50, 60]",0.14966442953020162,0.20671140939597382,0.07382550335570476,0.012416107382550341,0.039353264185478985,0.030536912751677858,0.06002982848620426,0.1667785234899334,0.06610738255033546,0.1429530201342286,0.1634228187919469,0.1342281879194633,0.06510067114093956,0.13926174496644325,0.0986577181208056,0.036912751677852296
"(60, 70]",0.08461538461538473,0.2852842809364547,0.03344481605351166,0.008026755852842812,0.01459410155062328,0.07491638795986634,0.09178743961352637,0.20200668896321117,0.03210702341137119,0.13210702341137123,0.14548494983277632,0.06421404682274247,0.12006688963210752,0.16923076923076977,0.10066889632107072,0.08394648829431439
"(70, 80]",0.08657718120805385,0.2640939597315441,0.047315436241610644,0.03691275167785229,0.02959121415497254,0.10268456375838936,0.07158836689038015,0.15604026845637647,0.07818791946308735,0.09697986577181221,0.15369127516778588,0.055033557046979764,0.054697986577181154,0.07919463087248327,0.0963087248322146,0.08355704697986598
"(80, 90]",0.13926174496644325,0.32583892617449667,0.02181208053691273,0.012751677852348998,0.01581027667984189,0.039130434782608615,0.0471943515421776,0.20635451505016728,0.12608695652173943,0.11705685618729118,0.19130434782608732,0.04381270903010028,0.039464882943143764,0.1561872909699001,0.10167224080267569,0.06677852348993292
"(90, 100]",0.04280936454849492,0.2889632107023416,0.08260869565217417,0.0,0.03142159853569249,0.024832214765100644,0.18754660700969478,0.11677852348993314,0.06543624161073827,0.076510067114094,0.1600671140939603,0.030872483221476465,0.1208053691275169,0.1100671140939601,0.05369127516778514,0.03177257525083607
"(100, 110]",0.109060402684564,0.36946308724832233,0.003355704697986577,0.006375838926174498,0.014338010982306278,0.05067114093959726,0.14876957494407167,0.11140939597315447,0.08825503355704702,0.20033557046979877,0.10100671140939602,0.029194630872483213,0.08187919463087258,0.07684563758389264,0.07114093959731543,0.04832214765100663
"(110, 120]",0.13010033444816071,0.4200668896321068,0.008695652173913045,0.006020066889632107,0.03131650957737915,0.04849498327759192,0.14901523597175853,0.14314381270903065,0.07123745819397999,0.13244147157190675,0.09832775919732471,0.03612040133779259,0.028093645484949817,0.02876254180602003,0.135785953177258,0.014715719063545152
"(120, 130]",0.14731543624161103,0.3389261744966446,0.06778523489932896,0.0,0.04911531421598545,0.11979865771812095,0.07829977628635325,0.10805369127516797,0.04865771812080531,0.1181208053691278,0.1476510067114096,0.009060402684563762,0.1637583892617452,0.03355704697986575,0.11442953020134233,0.08288590604026874
"(130, 140]",0.14328859060402735,0.24731543624161065,0.02483221476510064,0.0060402684563758404,0.029896278218425873,0.11241610738255048,0.07457121551081264,0.17550335570469872,0.030201342281879165,0.15671140939597317,0.1040268456375842,0.002348993288590604,0.20000000000000054,0.11946308724832251,0.0842281879194631,0.14731543624161103
"(140, 150]",0.10869565217391333,0.37257525083612053,0.03177257525083609,0.002006688963210702,0.013377926421404675,0.0541806020066889,0.03530286138981784,0.130769230769231,0.01404682274247492,0.10200668896321076,0.09397993311036794,0.011371237458193984,0.0715719063545151,0.10535117056856232,0.1899665551839474,0.04414715719063537
